,Unnamed: 0,Open.Price,High.Price,Low.Price,Close.Price,Volume
5418,2010-11-12,26700.0,26775.0,25650.0,26150.0,1394.0
5419,2010-11-15,26000.0,26200.0,25180.0,25900.0,1337.0
5420,2010-11-16,25500.0,25750.0,24500.0,24525.0,1797.0
5421,2010-11-17,24510.0,24800.0,23602.0,24750.0,1614.0
5422,2010-11-18,24630.0,26140.0,24630.0,25100.0,1162.0
5423,2010-11-19,25400.0,25900.0,24925.0,25000.0,939.0
5424,2010-11-22,25150.0,25350.0,24299.0,24300.0,466.0
5425,2010-11-23,24300.0,24400.0,23815.0,23900.0,809.0
5426,2010-11-24,24000.0,24450.0,23845.0,24300.0,949.0
5427,2010-11-25,24450.0,24490.0,24100.0,24325.0,375.0
5428,2010-11-26,24050.0,24400.0,23800.0,24200.0,668.0
5429,2010-11-29,24202.0,24440.0,23800.0,23900.0,1176.0
5430,2010-11-30,24000.0,24496.0,23700.0,24495.0,673.0
5431,2010-12-01,24495.0,25200.0,24350.0,24800.0,1565.0
5432,2010-12-02,25000.0,25550.0,25000.0,25550.0,878.0
5433,2010-12-03,25325.0,25725.0,25300.0,25550.0,756.0
5434,2010-12-06,25750.0,25750.0,25190.0,25475.0,306.0
5435,2010-12-07,25650.0,26350.0,25100.0,25200.0,1212.0
5436,2010-12-08,25250.0,25900.0,24800.0,25600.0,532.0
5437,2010-12-09,25850.0,26050.0,25300.0,25895.0,618.0
5438,2010-12-10,25895.0,26287.5,25500.0,25800.0,618.0
5439,2010-12-13,25675.0,26200.0,25646.0,26150.0,1035.0
5440,2010-12-14,26299.0,26450.0,25950.0,26250.0,857.0
5441,2010-12-15,26295.0,26300.0,25801.0,25825.0,856.0
5442,2010-12-16,25800.0,26195.0,25605.0,26150.0,1021.0
5443,2010-12-17,26170.0,26240.0,26000.0,26050.0,323.0
5444,2010-12-20,26150.0,26250.0,25950.0,26190.0,355.0
5445,2010-12-21,25905.0,26999.0,25905.0,26890.0,1343.0
5446,2010-12-22,26651.0,26850.0,26350.0,26825.0,978.0
5447,2010-12-23,26700.0,26876.0,26545.0,26875.0,822.0
5448,2010-12-24,26700.0,26838.5,26650.0,26800.0,125.0
5449,2010-12-29,26801.0,27000.0,26550.0,26550.0,727.0
5450,2010-12-30,26625.0,26899.0,26500.0,26525.0,712.0
5451,2010-12-31,26600.0,26901.0,26500.0,26900.0,618.0
5452,2011-01-04,26950.0,27125.0,26300.0,26345.0,1787.0
5453,2011-01-05,26500.0,26600.0,25725.0,26225.0,1486.0
5454,2011-01-06,26425.0,26600.0,26150.0,26225.0,728.0
5455,2011-01-07,26275.0,26450.0,25905.0,26450.0,523.0
5456,2011-01-10,26400.0,26451.0,26105.0,26275.0,444.0
5457,2011-01-11,26375.0,26625.0,26150.0,26550.0,590.0
5458,2011-01-12,26455.0,27200.0,26450.0,27035.0,1522.0
5459,2011-01-13,27010.0,27095.0,26830.0,26850.0,835.0
5460,2011-01-14,26752.0,26950.0,26550.0,26850.0,720.0
5461,2011-01-17,26950.0,27000.0,26800.0,26950.0,646.0
5462,2011-01-18,26850.0,27150.0,26850.0,26925.0,1200.0
5463,2011-01-19,27000.0,27200.0,26750.0,26875.0,563.0
5464,2011-01-20,26850.0,27150.0,26700.0,26975.0,833.0
5465,2011-01-21,26925.0,27750.0,26900.0,27745.0,1823.0
5466,2011-01-24,27700.0,28190.0,27500.0,28095.0,1053.0
5467,2011-01-25,27800.0,28200.0,27620.0,28195.0,1230.0
5468,2011-01-26,28000.0,28775.0,28000.0,28625.0,1254.0
5469,2011-01-27,28675.0,29300.0,28600.0,29100.0,1464.0
5470,2011-01-28,29010.0,30040.0,29010.0,29650.0,1460.0
5471,2011-01-31,29600.0,30240.0,29600.0,30100.0,875.0
5472,2011-02-01,30400.0,30400.0,29800.0,30155.0,946.0
5473,2011-02-02,30200.0,30790.0,30200.0,30650.0,1221.0
5474,2011-02-03,30550.0,30920.0,30400.0,30545.0,967.0
5475,2011-02-04,30500.0,31300.0,30500.0,31200.0,384.0
5476,2011-02-07,31100.0,31399.0,31100.0,31300.0,1005.0
5477,2011-02-08,31176.0,31650.0,31025.0,31400.0,1208.0
5478,2011-02-09,31498.0,31650.0,31150.0,31255.0,955.0
5479,2011-02-10,31350.0,31600.0,31000.0,31495.0,875.0
5480,2011-02-11,31550.0,31800.0,31300.0,31775.0,841.0
5481,2011-02-14,31750.0,32460.0,31700.0,32450.0,1276.0
5482,2011-02-15,32300.0,32799.0,32200.0,32500.0,907.0
5483,2011-02-16,32350.0,32600.0,32200.0,32500.0,673.0
5484,2011-02-17,32450.0,32500.0,30801.0,31650.0,1610.0
5485,2011-02-18,31690.0,32351.0,31425.0,32350.0,1461.0
5486,2011-02-21,32400.0,32400.0,32001.0,32350.0,432.0
5487,2011-02-22,32300.0,32400.0,31400.0,31650.0,545.0
5488,2011-02-23,31700.0,31700.0,31051.0,31525.0,802.0
5489,2011-02-24,31725.0,31725.0,30600.0,31650.0,1097.0
5490,2011-02-25,31255.0,32115.0,31250.0,32050.0,1214.0
5491,2011-02-28,31950.0,32400.0,31850.0,32325.0,1362.0
5492,2011-03-01,32200.0,32450.0,31880.0,32200.0,1103.0
5493,2011-03-02,32000.0,32250.0,31475.0,31600.0,1602.0
5494,2011-03-03,31550.0,31850.0,31480.0,31650.0,809.0
5495,2011-03-04,31675.0,32101.0,31250.0,31875.0,955.0
5496,2011-03-07,31505.0,31900.0,30520.0,30750.0,1124.0
5497,2011-03-08,30601.0,30850.0,29600.0,30600.0,1609.0
5498,2011-03-09,30625.0,30913.5,29500.0,29525.0,1388.0
5499,2011-03-10,29800.0,30050.0,29400.0,29400.0,1528.0
5500,2011-03-11,29800.0,29800.0,29000.0,29500.0,861.0
5501,2011-03-14,29850.0,29901.0,29375.0,29900.0,732.0
5502,2011-03-15,29850.0,29850.0,27800.0,28600.0,2493.0
5503,2011-03-16,28750.0,29150.0,28325.0,28600.0,979.0
5504,2011-03-17,28270.0,29785.0,28270.0,29375.0,1876.0
5505,2011-03-18,29500.0,29821.0,29375.0,29400.0,1754.0
5506,2011-03-21,29650.0,29901.0,29465.0,29700.0,864.0
5507,2011-03-22,29800.0,30200.0,29725.0,30150.0,531.0
5508,2011-03-23,30100.0,31450.0,30000.0,31350.0,1763.0
5509,2011-03-24,31250.0,32000.0,31100.0,31750.0,1067.0
5510,2011-03-25,31450.0,31995.0,31450.0,31800.0,659.0
5511,2011-03-28,31890.0,31890.0,31390.0,31550.0,873.0
5512,2011-03-29,31500.0,31700.0,30950.0,31560.0,771.0
5513,2011-03-30,31700.0,31750.0,31100.0,31250.0,1153.0
5514,2011-03-31,31200.0,31850.0,31150.0,31800.0,1024.0
5515,2011-04-01,31875.0,31875.0,31210.0,31575.0,602.0
5516,2011-04-04,31401.0,31745.0,31350.0,31625.0,503.0
5517,2011-04-05,31699.0,31750.0,31200.0,31605.0,493.0
5518,2011-04-06,31775.0,32160.0,31750.0,32100.0,1119.0
5519,2011-04-07,32075.0,32790.0,32075.0,32550.0,1393.0
5520,2011-04-08,32400.0,33100.0,32400.0,33050.0,1660.0
5521,2011-04-11,33100.0,33600.0,32900.0,33300.0,1045.0
5522,2011-04-12,32940.0,33150.0,32500.0,32550.0,684.0
5523,2011-04-13,32500.0,32850.0,32185.0,32250.0,751.0
5524,2011-04-14,32475.0,32700.0,32000.0,32225.0,1034.0
5525,2011-04-15,32500.0,33199.0,32425.0,33100.0,954.0
5526,2011-04-18,32350.0,33475.0,32350.0,32350.0,753.0
5527,2011-04-19,32450.0,32835.0,32300.0,32400.0,808.0
5528,2011-04-20,32450.0,32980.0,32450.0,32650.0,942.0
5529,2011-04-21,32620.0,32775.0,32550.0,32725.0,599.0
5530,2011-04-26,32600.0,32800.0,32001.0,32725.0,1047.0
5531,2011-04-27,32550.0,32550.0,31800.0,32000.0,984.0
5532,2011-04-28,32350.0,32500.0,32002.0,32050.0,525.0
5533,2011-05-03,32125.0,32350.0,31700.0,32300.0,847.0
5534,2011-05-04,32100.0,32102.0,30900.0,30950.0,805.0
5535,2011-05-05,30895.0,30895.0,28500.0,28900.0,2432.0
5536,2011-05-06,28900.0,29755.0,28199.0,29650.0,2184.0
5537,2011-05-09,29755.0,30200.0,29600.0,29795.0,884.0
5538,2011-05-10,30000.0,30100.0,29450.0,29600.0,728.0
5539,2011-05-11,29800.0,30250.0,29000.0,29125.0,1087.0
5540,2011-05-12,29010.0,29301.0,28550.0,29300.0,1277.0
5541,2011-05-13,29600.0,29695.0,28599.0,28600.0,717.0
5542,2011-05-16,28660.0,28900.0,27500.0,28000.0,1222.0
5543,2011-05-17,27900.0,28526.0,27400.0,27875.0,1300.0
5544,2011-05-18,28000.0,28600.0,28000.0,28355.0,1039.0
5545,2011-05-19,28500.0,28705.0,27800.0,28250.0,874.0
5546,2011-05-20,28200.0,28450.0,27749.0,27750.0,522.0
5547,2011-05-23,27805.0,27900.0,26500.0,26725.0,1690.0
5548,2011-05-24,26900.0,27251.0,26662.5,27250.0,1376.0
5549,2011-05-25,27050.0,28100.0,27000.0,27700.0,1126.0
5550,2011-05-26,27850.0,28100.0,26800.0,26900.0,1438.0
5551,2011-05-27,27000.0,27700.0,27000.0,27500.0,1126.0
5552,2011-05-31,27220.0,28000.0,27220.0,27940.0,1583.0
5553,2011-06-01,27900.0,27950.0,27325.0,27595.0,555.0
5554,2011-06-02,27425.0,27500.0,26510.0,26600.0,997.0
5555,2011-06-03,26750.0,27050.0,25610.0,26400.0,1490.0
5556,2011-06-06,26800.0,26800.0,26000.0,26005.0,337.0
5557,2011-06-07,26100.0,26290.0,25750.0,25825.0,425.0
5558,2011-06-08,25845.0,25925.0,25470.0,25695.0,727.0
5559,2011-06-09,25699.0,26100.0,25625.0,25705.0,634.0
5560,2011-06-10,25900.0,26200.0,25200.0,25350.0,1011.0
5561,2011-06-13,25490.0,25500.0,24550.0,24800.0,1119.0
5562,2011-06-14,24510.0,25750.0,24510.0,25650.0,644.0
5563,2011-06-15,25680.0,25750.0,24800.0,25150.0,1078.0
5564,2011-06-16,24800.0,25060.0,24660.0,24905.0,482.0
5565,2011-06-17,24900.0,25250.0,24750.0,25005.0,805.0
5566,2011-06-20,24825.0,24900.0,24600.0,24800.0,370.0
5567,2011-06-21,25200.0,25480.0,25000.0,25450.0,1021.0
5568,2011-06-22,25400.0,25435.0,25150.0,25375.0,615.0
5569,2011-06-23,25300.0,25303.0,24800.0,25200.0,580.0
5570,2011-06-24,25303.0,25400.0,24901.5,24975.0,1059.0
5571,2011-06-27,24900.0,25247.5,24650.0,25075.0,363.0
5572,2011-06-28,25000.0,25460.0,25000.0,25375.0,541.0
5573,2011-06-29,25475.0,25850.0,25355.0,25845.0,1063.0
5574,2011-06-30,25800.0,26200.0,25800.0,26050.0,677.0
5575,2011-07-01,25905.0,26050.0,25600.0,25655.0,801.0
5576,2011-07-04,25800.0,25900.0,25600.0,25650.0,360.0
5577,2011-07-05,25625.0,26550.0,25550.0,26350.0,645.0
5578,2011-07-06,26350.0,27000.0,26350.0,26745.0,708.0
5579,2011-07-07,26800.0,27550.0,26601.0,27540.0,1151.0
5580,2011-07-08,27550.0,27650.0,26700.0,26800.0,863.0
5581,2011-07-11,26950.0,27250.0,26250.0,26600.0,513.0
5582,2011-07-12,26500.0,27200.0,25488.0,27150.0,1400.0
5583,2011-07-13,27200.0,27500.0,26605.0,27400.0,1187.0
5584,2011-07-14,27250.0,27495.0,27000.0,27425.0,666.0
5585,2011-07-15,27500.0,27500.0,26980.0,27200.0,640.0
5586,2011-07-18,27200.0,27445.0,26951.0,27375.0,240.0
5587,2011-07-19,27300.0,27999.0,27250.0,27890.0,1666.0
5588,2011-07-20,27899.0,28301.0,27670.0,28300.0,1150.0
5589,2011-07-21,27800.0,28350.0,27800.0,28300.0,589.0
5590,2011-07-22,28200.0,28500.0,28150.0,28295.0,464.0
5591,2011-07-25,28150.0,28250.0,27800.0,28150.0,384.0
5592,2011-07-26,28200.0,28625.0,28200.0,28600.0,858.0
5593,2011-07-27,28600.0,29000.0,28600.0,28745.0,1093.0
5594,2011-07-28,28700.0,28995.0,28400.0,28500.0,613.0
5595,2011-07-29,28600.0,28800.0,28025.0,28100.0,1127.0
5596,2011-08-01,28300.0,28840.0,27900.0,28100.0,1011.0
5597,2011-08-02,28200.0,28200.0,27200.0,27250.0,1837.0
5598,2011-08-03,27100.0,27300.0,26299.0,26300.0,1387.0
5599,2011-08-04,26495.0,26800.0,25450.0,25505.0,1560.0
5600,2011-08-05,25600.0,25600.0,23165.0,24350.0,3310.0
5601,2011-08-08,24150.0,24150.0,22400.0,22505.0,2019.0
5602,2011-08-09,22640.0,23400.0,21800.0,22750.0,2601.0
5603,2011-08-10,23200.0,24150.0,22650.0,22745.0,2253.0
5604,2011-08-11,22700.0,23799.0,22500.0,23605.0,677.0
5605,2011-08-12,23850.0,24950.0,23800.0,24700.0,1089.0
5606,2011-08-15,24900.0,24900.0,24350.0,24450.0,680.0
5607,2011-08-16,24600.0,24650.0,23825.0,24150.0,2275.0
5608,2011-08-17,24100.0,24620.0,24000.0,24005.0,973.0
5609,2011-08-18,23950.0,24300.0,22698.0,22750.0,1165.0
5610,2011-08-19,22655.0,23300.0,22550.0,22800.0,1039.0
5611,2011-08-22,23000.0,23100.0,22650.0,22850.0,705.0
5612,2011-08-23,23050.0,23695.0,22995.0,23350.0,719.0
5613,2011-08-24,23699.0,23699.0,23150.0,23250.0,614.0
5614,2011-08-25,23300.0,23800.0,23200.0,23350.0,659.0
5615,2011-08-26,23500.0,24100.0,23415.0,23805.0,494.0
5616,2011-08-30,23800.0,24500.0,23800.0,24005.0,861.0
5617,2011-08-31,24000.0,24475.0,24000.0,24400.0,860.0
5618,2011-09-01,24250.0,24400.0,23850.0,24245.0,759.0
5619,2011-09-02,24000.0,24251.0,23850.0,24250.0,563.0
5620,2011-09-05,24222.0,24300.0,23820.0,23950.0,656.0
5621,2011-09-06,23900.0,24020.0,23601.0,23850.0,905.0
5622,2011-09-07,23850.0,24450.0,23750.0,24375.0,850.0
5623,2011-09-08,24350.0,24750.0,24255.0,24475.0,597.0
5624,2011-09-09,24351.0,24351.0,23300.0,23505.0,675.0
5625,2011-09-12,23450.0,23719.0,22400.0,23450.0,1392.0
5626,2011-09-13,23662.0,23840.0,23410.0,23650.0,928.0
5627,2011-09-14,23550.0,23600.0,22805.0,23400.0,910.0
5628,2011-09-15,23350.0,23698.0,23302.0,23600.0,604.0
5629,2011-09-16,23600.0,23685.0,23099.0,23100.0,410.0
5630,2011-09-19,23300.0,23300.0,22550.0,22710.0,1063.0
5631,2011-09-20,22850.0,23200.0,22540.0,22650.0,762.0
5632,2011-09-21,22520.0,22950.0,21516.0,21650.0,3222.0
5633,2011-09-22,21701.0,21701.0,19600.0,19830.0,3884.0
5634,2011-09-23,19550.0,20297.0,17000.0,20200.0,2312.0
5635,2011-09-26,19301.0,20900.0,18401.0,20325.0,2015.0
5636,2011-09-27,20500.0,21795.0,20500.0,21795.0,1228.0
5637,2011-09-28,21350.0,21800.0,20500.0,20550.0,1086.0
5638,2011-09-29,20000.0,21400.0,19601.0,20675.0,717.0
5639,2011-09-30,20316.0,21600.0,19800.0,20350.0,722.0
5640,2011-10-03,20350.0,20750.0,19498.0,20500.0,709.0
5641,2011-10-04,20200.0,20996.0,20105.0,20995.0,529.0
5642,2011-10-05,20700.0,21350.0,20700.0,21100.0,350.0
5643,2011-10-06,21200.0,22398.0,20910.0,22145.0,992.0
5644,2011-10-07,22500.0,23099.0,22301.0,22950.0,1132.0
5645,2011-10-10,23000.0,23200.0,22800.0,23050.0,458.0
5646,2011-10-11,23100.0,23200.0,22180.0,22400.0,653.0
5647,2011-10-12,22495.0,23001.0,22351.0,23000.0,500.0
5648,2011-10-13,22675.0,22700.0,22000.0,22000.0,742.0
5649,2011-10-14,22225.0,22500.0,21800.0,21800.0,792.0
5650,2011-10-17,22200.0,22350.0,20900.0,21495.0,725.0
5651,2011-10-18,21399.0,21550.0,20600.0,21345.0,650.0
5652,2011-10-19,21300.0,22100.0,21150.0,21925.0,549.0
5653,2011-10-20,21650.0,21650.0,20900.0,21200.0,489.0
5654,2011-10-21,21400.0,22200.0,21400.0,21675.0,637.0
5655,2011-10-24,21800.0,22545.0,21755.0,22545.0,687.0
5656,2011-10-25,22500.0,22600.0,21900.0,22250.0,634.0
5657,2011-10-26,22160.0,22300.0,21375.0,21375.0,334.0
5658,2011-10-27,21975.0,22200.0,21825.0,22050.0,537.0
5659,2011-10-28,22175.0,22200.0,21850.0,22100.0,381.0
5660,2011-10-31,22100.0,22150.0,21850.0,22000.0,491.0
5661,2011-11-01,21900.0,21948.0,21375.0,21775.0,357.0
5662,2011-11-02,21700.0,22000.0,21625.0,22000.0,265.0
5663,2011-11-03,22000.0,22150.0,21705.0,22000.0,451.0
5664,2011-11-04,22075.0,22165.0,21960.0,22050.0,218.0
5665,2011-11-07,21925.0,22150.0,21900.0,22000.0,135.0
5666,2011-11-08,22000.0,22375.0,22000.0,22205.0,958.0
5667,2011-11-09,22375.0,22500.0,21730.0,22000.0,433.0
5668,2011-11-10,21650.0,21800.0,20800.0,21205.0,1129.0
5669,2011-11-11,21650.0,22000.0,21400.0,21925.0,781.0
5670,2011-11-14,22050.0,22200.0,21450.0,21475.0,545.0
5671,2011-11-15,21400.0,21700.0,20960.0,21175.0,1012.0
5672,2011-11-16,21380.0,21701.0,21310.0,21700.0,246.0
5673,2011-11-17,21749.0,21749.0,20800.0,21350.0,698.0
5674,2011-11-18,21350.0,21600.0,21210.0,21275.0,740.0
5675,2011-11-21,21300.0,21300.0,20400.0,20400.0,1011.0
5676,2011-11-22,20900.0,20900.0,20390.0,20800.0,479.0
5677,2011-11-23,20750.0,20802.0,20200.0,20200.0,1136.0
5678,2011-11-24,20500.0,20602.0,20250.0,20350.0,369.0
5679,2011-11-25,20270.0,20700.0,20000.0,20700.0,1258.0
5680,2011-11-28,20500.0,20850.0,20350.0,20850.0,748.0
5681,2011-11-29,20600.0,20700.0,20250.0,20570.0,551.0
5682,2011-11-30,20300.0,20950.0,20025.0,20900.0,1476.0
5683,2011-12-01,20550.0,20700.0,20000.0,20100.0,754.0
5684,2011-12-02,20190.0,20393.0,19800.0,19995.0,1031.0
5685,2011-12-05,19750.0,20300.0,19725.0,20000.0,1435.0
5686,2011-12-06,20000.0,20550.0,19850.0,20325.0,1907.0
5687,2011-12-07,20350.0,20600.0,20120.0,20500.0,737.0
5688,2011-12-08,20400.0,20650.0,20100.0,20150.0,536.0
5689,2011-12-09,20200.0,20399.0,20050.0,20250.0,313.0
5690,2011-12-12,20275.0,20400.0,19400.0,19850.0,691.0
5691,2011-12-13,19800.0,19875.0,19500.0,19550.0,484.0
5692,2011-12-14,19500.0,19500.0,18525.0,18525.0,1202.0
5693,2011-12-15,18750.0,18900.0,18600.0,18600.0,617.0
5694,2011-12-16,18750.0,19000.0,18600.0,18800.0,376.0
5695,2011-12-19,18800.0,18800.0,18600.0,18695.0,433.0
5696,2011-12-20,18600.0,19350.0,18598.0,19000.0,594.0
5697,2011-12-21,19250.0,19450.0,18975.0,19200.0,983.0
5698,2011-12-22,19100.0,19325.0,19100.0,19225.0,410.0
5699,2011-12-23,19300.0,19448.5,19150.0,19300.0,558.0
5700,2011-12-28,19300.0,19302.0,18600.0,18600.0,1313.0
5701,2011-12-29,18900.0,19200.0,18750.0,18800.0,370.0
5702,2011-12-30,18752.0,19252.0,18752.0,19200.0,775.0
5703,2012-01-03,19300.0,19996.0,19299.0,19995.0,854.0
5704,2012-01-04,19973.0,19973.0,18900.0,19605.0,891.0
5705,2012-01-05,19650.0,19980.0,19436.5,19850.0,1056.0
5706,2012-01-06,19800.0,20000.0,19600.0,19850.0,607.0
5707,2012-01-09,19723.0,20150.0,19650.0,19800.0,989.0
5708,2012-01-10,19875.0,20350.0,19850.0,20275.0,765.0
5709,2012-01-11,20275.0,20500.0,20150.0,20475.0,973.0
5710,2012-01-12,20400.0,21100.0,20300.0,21070.0,1161.0
5711,2012-01-13,20990.0,21250.0,20500.0,21100.0,818.0
5712,2012-01-16,21000.0,21100.0,20800.0,20855.0,424.0
5713,2012-01-17,20975.0,21740.0,20975.0,21725.0,1384.0
5714,2012-01-18,21600.0,21900.0,21401.0,21780.0,703.0
5715,2012-01-19,21850.0,22135.0,21700.0,21875.0,835.0
5716,2012-01-20,21900.0,21960.0,21450.0,21850.0,747.0
5717,2012-01-23,21800.0,22200.0,21800.0,22150.0,501.0
5718,2012-01-24,22200.0,22333.0,21950.0,22190.0,404.0
5719,2012-01-25,22275.0,22650.0,21900.0,22450.0,957.0
5720,2012-01-26,22500.0,24301.0,22500.0,24005.0,2297.0
5721,2012-01-27,24100.0,24650.0,23850.0,24400.0,1592.0
5722,2012-01-30,24300.0,24300.0,23950.0,23975.0,1302.0
5723,2012-01-31,24150.0,24400.0,23751.0,24345.0,1213.0
5724,2012-02-01,24205.0,24350.0,23800.0,24155.0,1277.0
5725,2012-02-02,24300.0,24400.0,23950.0,24150.0,628.0
5726,2012-02-03,24000.0,24500.0,23900.0,24400.0,817.0
5727,2012-02-06,24300.0,24525.0,23935.0,24500.0,823.0
5728,2012-02-07,24499.0,25500.0,24150.0,25500.0,1868.0
5729,2012-02-08,25260.0,25880.0,25005.0,25400.0,1372.0
5730,2012-02-09,25400.0,25780.0,24045.0,25400.0,1224.0
5731,2012-02-10,25250.0,25550.0,24800.0,25045.0,1318.0
5732,2012-02-13,25000.0,25415.0,24900.0,25000.0,464.0
5733,2012-02-14,25000.0,25100.0,24300.0,24350.0,1225.0
5734,2012-02-15,24695.0,24850.0,24250.0,24595.0,846.0
5735,2012-02-16,24500.0,24789.0,23900.0,24005.0,1598.0
5736,2012-02-17,24350.0,24400.0,23200.0,23465.0,1272.0
5737,2012-02-20,23600.0,24349.0,23450.0,23505.0,747.0
5738,2012-02-21,23800.0,24350.0,23600.0,24190.0,1167.0
5739,2012-02-22,24300.0,24360.0,23975.0,24050.0,486.0
5740,2012-02-23,24198.0,24225.0,23825.0,24195.0,405.0
5741,2012-02-24,24150.0,24195.0,23800.0,23850.0,881.0
5742,2012-02-27,24000.0,24185.0,23510.0,23705.0,821.0
5743,2012-02-28,24050.0,24199.0,23900.0,24055.0,1491.0
5744,2012-02-29,24001.0,24330.0,23600.0,23625.0,1416.0
5745,2012-03-01,23801.0,24100.0,23700.0,23775.0,415.0
5746,2012-03-02,24000.0,24000.0,23625.0,23725.0,497.0
5747,2012-03-05,23800.0,23800.0,22850.0,23025.0,1291.0
5748,2012-03-06,23240.0,23245.0,22305.0,22310.0,1409.0
5749,2012-03-07,22250.0,22600.0,22060.0,22250.0,1151.0
5750,2012-03-08,22245.0,22990.0,22125.0,22775.0,1279.0
5751,2012-03-09,22973.0,23300.0,22600.0,23250.0,913.0
5752,2012-03-12,22950.0,23475.0,22805.0,23475.0,382.0
5753,2012-03-13,23401.0,24300.0,23400.0,24250.0,1245.0
5754,2012-03-14,24150.0,24258.0,23799.0,23800.0,776.0
5755,2012-03-15,24045.0,24050.0,23625.0,23700.0,732.0
5756,2012-03-16,23800.0,23900.0,23324.0,23325.0,958.0
5757,2012-03-19,23450.0,23648.5,23200.0,23595.0,1221.0
5758,2012-03-20,23600.0,23600.0,23200.0,23420.0,502.0
5759,2012-03-21,23451.0,23550.0,22950.0,23000.0,599.0
5760,2012-03-22,23000.0,23050.0,22109.0,22110.0,943.0
5761,2012-03-23,22424.0,22600.0,22100.0,22225.0,1324.0
5762,2012-03-26,22225.0,22640.0,22141.0,22455.0,753.0
5763,2012-03-27,22700.0,22800.0,22400.0,22575.0,548.0
5764,2012-03-28,22450.0,22550.0,22325.0,22425.0,671.0
5765,2012-03-29,22500.0,22701.0,22225.0,22700.0,441.0
5766,2012-03-30,22650.0,23645.0,22650.0,22800.0,961.0
5767,2012-04-02,23000.0,23300.0,22725.0,23250.0,764.0
5768,2012-04-03,23100.0,23400.0,23025.0,23025.0,1564.0
5769,2012-04-04,23000.0,23000.0,22502.5,22695.0,649.0
5770,2012-04-05,22501.0,23176.0,21050.0,23175.0,806.0
5771,2012-04-10,22750.0,23100.0,22510.0,22750.0,872.0
5772,2012-04-11,22600.0,22850.0,22420.0,22425.0,605.0
5773,2012-04-12,22400.0,22850.0,22400.0,22655.0,919.0
5774,2012-04-13,22650.0,22650.0,22200.0,22205.0,534.0
5775,2012-04-16,22200.0,22200.0,21300.0,21400.0,1537.0
5776,2012-04-17,21400.0,21650.0,20950.0,21600.0,1525.0
5777,2012-04-18,21500.0,21600.0,20826.0,21000.0,1860.0
5778,2012-04-19,21050.0,21400.0,21000.0,21375.0,984.0
5779,2012-04-20,21400.0,21720.0,21206.0,21505.0,737.0
5780,2012-04-23,21500.0,21600.0,21050.0,21245.0,462.0
5781,2012-04-24,21375.0,21699.0,21300.0,21675.0,638.0
5782,2012-04-25,21625.0,21950.0,21500.0,21925.0,1042.0
5783,2012-04-26,21998.0,22600.0,21802.0,22310.0,1977.0
5784,2012-04-27,22300.0,22625.0,22300.0,22500.0,747.0
5785,2012-04-30,22550.0,22800.0,22500.0,22775.0,1221.0
5786,2012-05-01,22720.0,22800.0,22460.0,22550.0,728.0
5787,2012-05-02,22500.0,22600.0,21900.0,22351.0,1045.0
5788,2012-05-03,22450.0,22450.0,21800.0,21805.0,1011.0
5789,2012-05-04,22000.0,22000.0,21450.0,21455.0,1076.0
5790,2012-05-08,21500.0,21600.0,21200.0,21500.0,1790.0
5791,2012-05-09,21400.0,21400.0,20600.0,20605.0,1446.0
5792,2012-05-10,20750.0,20850.0,20380.0,20425.0,1159.0
5793,2012-05-11,20300.0,20550.0,20251.0,20500.0,1205.0
5794,2012-05-14,20350.0,20500.0,19900.0,20050.0,2927.0
5795,2012-05-15,20170.0,20300.0,19809.0,19810.0,1088.0
5796,2012-05-16,19900.0,19901.0,19350.0,19675.0,1974.0
5797,2012-05-17,19600.0,19850.0,19150.0,19200.0,1204.0
5798,2012-05-18,19275.0,19650.0,19150.0,19645.0,1078.0
5799,2012-05-21,19400.0,19700.0,19250.0,19250.0,932.0
5800,2012-05-22,19450.0,19880.0,19310.0,19705.0,1461.0
5801,2012-05-23,19650.0,19650.0,19270.0,19525.0,868.0
5802,2012-05-24,19550.0,20100.0,19353.0,19970.0,1288.0
5803,2012-05-25,19890.0,19900.0,19700.0,19760.0,488.0
5804,2012-05-28,19700.0,19950.0,19700.0,19795.0,341.0
5805,2012-05-29,19800.0,20249.0,19775.0,20200.0,1198.0
5806,2012-05-30,20190.0,20190.0,19700.0,19770.0,600.0
5807,2012-05-31,19660.0,19800.0,19550.0,19600.0,932.0
5808,2012-06-01,19524.0,19524.0,19200.0,19395.0,719.0
5809,2012-06-06,19600.0,19887.0,19500.0,19600.0,694.0
5810,2012-06-07,19750.0,20050.0,19575.0,19950.0,630.0
5811,2012-06-08,19700.0,19800.0,19400.0,19700.0,647.0
5812,2012-06-11,19950.0,20000.0,19499.0,19500.0,481.0
5813,2012-06-12,19520.0,19750.0,19450.0,19700.0,810.0
5814,2012-06-13,19575.0,19675.0,19449.0,19450.0,471.0
5815,2012-06-14,19550.0,19626.0,19402.0,19625.0,517.0
5816,2012-06-15,19500.0,19750.0,19500.0,19700.0,1126.0
5817,2012-06-18,19769.0,19800.0,19390.0,19500.0,351.0
5818,2012-06-19,19550.0,19625.0,19445.0,19530.0,1133.0
5819,2012-06-20,19600.0,19699.0,19150.0,19200.0,912.0
5820,2012-06-21,19199.0,19200.0,18750.0,18800.0,1353.0
5821,2012-06-22,18600.0,18800.0,18300.0,18675.0,1212.0
5822,2012-06-25,18800.0,18801.0,18249.0,18525.0,786.0
5823,2012-06-26,18600.0,18650.0,18500.0,18560.0,474.0
