,Unnamed: 0,SPX
15222,2010-07-01,1030.71
15223,2010-07-02,1027.37
15224,2010-07-06,1022.58
15225,2010-07-07,1028.06
15226,2010-07-08,1060.27
15227,2010-07-09,1070.25
15228,2010-07-12,1077.96
15229,2010-07-13,1078.75
15230,2010-07-14,1095.34
15231,2010-07-15,1095.17
15232,2010-07-16,1096.48
15233,2010-07-19,1064.88
15234,2010-07-20,1071.25
15235,2010-07-21,1083.48
15236,2010-07-22,1069.59
15237,2010-07-23,1093.67
15238,2010-07-26,1102.66
15239,2010-07-27,1115.01
15240,2010-07-28,1113.84
15241,2010-07-29,1106.13
15242,2010-07-30,1101.53
15243,2010-08-02,1101.6
15244,2010-08-03,1125.86
15245,2010-08-04,1120.46
15246,2010-08-05,1127.24
15247,2010-08-06,1125.81
15248,2010-08-09,1121.64
15249,2010-08-10,1127.79
15250,2010-08-11,1121.06
15251,2010-08-12,1089.47
15252,2010-08-13,1083.61
15253,2010-08-16,1079.25
15254,2010-08-17,1079.38
15255,2010-08-18,1092.54
15256,2010-08-19,1094.16
15257,2010-08-20,1075.63
15258,2010-08-23,1071.69
15259,2010-08-24,1067.36
15260,2010-08-25,1051.87
15261,2010-08-26,1055.33
15262,2010-08-27,1047.22
15263,2010-08-30,1064.59
15264,2010-08-31,1048.92
15265,2010-09-01,1049.33
15266,2010-09-02,1080.29
15267,2010-09-03,1090.1
15268,2010-09-07,1104.51
15269,2010-09-08,1091.84
15270,2010-09-09,1098.87
15271,2010-09-10,1104.18
15272,2010-09-13,1109.55
15273,2010-09-14,1121.9
15274,2010-09-15,1121.1
15275,2010-09-16,1125.07
15276,2010-09-17,1124.66
15277,2010-09-20,1125.59
15278,2010-09-21,1142.71
15279,2010-09-22,1139.78
15280,2010-09-23,1134.28
15281,2010-09-24,1124.83
15282,2010-09-27,1148.67
15283,2010-09-28,1142.16
15284,2010-09-29,1147.7
15285,2010-09-30,1144.73
15286,2010-10-01,1141.2
15287,2010-10-04,1146.24
15288,2010-10-05,1137.03
15289,2010-10-06,1160.75
15290,2010-10-07,1159.97
15291,2010-10-08,1158.06
15292,2010-10-11,1165.15
15293,2010-10-12,1165.32
15294,2010-10-13,1169.77
15295,2010-10-14,1178.1
15296,2010-10-15,1173.81
15297,2010-10-18,1176.19
15298,2010-10-19,1184.71
15299,2010-10-20,1165.9
15300,2010-10-21,1178.17
15301,2010-10-22,1180.26
15302,2010-10-25,1183.08
15303,2010-10-26,1185.62
15304,2010-10-27,1185.64
15305,2010-10-28,1182.45
15306,2010-10-29,1183.78
15307,2010-11-01,1183.26
15308,2010-11-02,1184.38
15309,2010-11-03,1193.57
15310,2010-11-04,1197.96
15311,2010-11-05,1221.06
15312,2010-11-08,1225.85
15313,2010-11-09,1223.25
15314,2010-11-10,1213.4
15315,2010-11-11,1218.71
15316,2010-11-12,1213.54
15317,2010-11-15,1199.21
15318,2010-11-16,1197.75
15319,2010-11-17,1178.34
15320,2010-11-18,1178.59
15321,2010-11-19,1196.69
15322,2010-11-22,1199.73
15323,2010-11-23,1197.84
15324,2010-11-24,1180.73
15325,2010-11-26,1198.35
15326,2010-11-29,1189.4
15327,2010-11-30,1187.76
15328,2010-12-01,1180.55
15329,2010-12-02,1206.07
15330,2010-12-03,1221.53
15331,2010-12-06,1224.71
15332,2010-12-07,1223.12
15333,2010-12-08,1223.75
15334,2010-12-09,1228.28
15335,2010-12-10,1233.0
15336,2010-12-13,1240.4
15337,2010-12-14,1240.46
15338,2010-12-15,1241.59
15339,2010-12-16,1235.23
15340,2010-12-17,1242.87
15341,2010-12-20,1243.91
15342,2010-12-21,1247.08
15343,2010-12-22,1254.6
15344,2010-12-23,1258.84
15345,2010-12-27,1256.77
15346,2010-12-28,1257.54
15347,2010-12-29,1258.51
15348,2010-12-30,1259.78
15349,2010-12-31,1257.88
15350,2011-01-03,1257.64
15351,2011-01-04,1271.87
15352,2011-01-05,1270.2
15353,2011-01-06,1276.56
15354,2011-01-07,1273.85
15355,2011-01-10,1271.5
15356,2011-01-11,1269.75
15357,2011-01-12,1274.48
15358,2011-01-13,1285.96
15359,2011-01-14,1283.76
15360,2011-01-18,1293.24
15361,2011-01-19,1295.02
15362,2011-01-20,1281.92
15363,2011-01-21,1280.26
15364,2011-01-24,1283.35
15365,2011-01-25,1290.84
15366,2011-01-26,1291.18
15367,2011-01-27,1296.63
15368,2011-01-28,1299.54
15369,2011-01-31,1276.34
15370,2011-02-01,1286.12
15371,2011-02-02,1307.59
15372,2011-02-03,1304.03
15373,2011-02-04,1307.1
15374,2011-02-07,1310.87
15375,2011-02-08,1319.05
15376,2011-02-09,1324.57
15377,2011-02-10,1320.88
15378,2011-02-11,1321.87
15379,2011-02-14,1329.15
15380,2011-02-15,1332.32
15381,2011-02-16,1328.01
15382,2011-02-17,1336.32
15383,2011-02-18,1340.43
15384,2011-02-22,1343.01
15385,2011-02-23,1315.44
15386,2011-02-24,1307.4
15387,2011-02-25,1306.1
15388,2011-02-28,1319.88
15389,2011-03-01,1327.22
15390,2011-03-02,1306.33
15391,2011-03-03,1308.44
15392,2011-03-04,1330.97
15393,2011-03-07,1321.15
15394,2011-03-08,1310.13
15395,2011-03-09,1321.82
15396,2011-03-10,1320.02
15397,2011-03-11,1295.11
15398,2011-03-14,1304.28
15399,2011-03-15,1296.39
15400,2011-03-16,1281.87
15401,2011-03-17,1256.88
15402,2011-03-18,1273.72
15403,2011-03-21,1279.2
15404,2011-03-22,1298.38
15405,2011-03-23,1293.77
15406,2011-03-24,1297.54
15407,2011-03-25,1309.66
15408,2011-03-28,1313.8
15409,2011-03-29,1310.19
15410,2011-03-30,1319.44
15411,2011-03-31,1328.26
15412,2011-04-01,1325.83
15413,2011-04-04,1332.41
15414,2011-04-05,1332.87
15415,2011-04-06,1332.63
15416,2011-04-07,1335.54
15417,2011-04-08,1333.51
15418,2011-04-11,1328.17
15419,2011-04-12,1324.46
15420,2011-04-13,1314.16
15421,2011-04-14,1314.41
15422,2011-04-15,1314.52
15423,2011-04-18,1319.68
15424,2011-04-19,1305.14
15425,2011-04-20,1312.62
15426,2011-04-21,1330.36
15427,2011-04-25,1337.38
15428,2011-04-26,1335.25
15429,2011-04-27,1347.24
15430,2011-04-28,1355.66
15431,2011-04-29,1360.48
15432,2011-05-02,1363.61
15433,2011-05-03,1361.22
15434,2011-05-04,1356.62
15435,2011-05-05,1347.32
15436,2011-05-06,1335.1
15437,2011-05-09,1340.2
15438,2011-05-10,1346.29
15439,2011-05-11,1357.16
15440,2011-05-12,1342.08
15441,2011-05-13,1348.65
15442,2011-05-16,1337.77
15443,2011-05-17,1329.47
15444,2011-05-18,1328.98
15445,2011-05-19,1340.68
15446,2011-05-20,1343.6
15447,2011-05-23,1333.27
15448,2011-05-24,1317.37
15449,2011-05-25,1316.28
15450,2011-05-26,1320.47
15451,2011-05-27,1325.69
15452,2011-05-31,1331.1
15453,2011-06-01,1345.2
15454,2011-06-02,1314.55
15455,2011-06-03,1312.94
15456,2011-06-06,1300.16
15457,2011-06-07,1286.17
15458,2011-06-08,1284.94
15459,2011-06-09,1279.56
15460,2011-06-10,1289.0
15461,2011-06-13,1270.98
15462,2011-06-14,1271.83
15463,2011-06-15,1287.87
15464,2011-06-16,1265.42
15465,2011-06-17,1267.64
15466,2011-06-20,1271.5
15467,2011-06-21,1278.36
15468,2011-06-22,1295.52
15469,2011-06-23,1287.14
15470,2011-06-24,1283.5
15471,2011-06-27,1268.45
15472,2011-06-28,1280.1
15473,2011-06-29,1296.67
15474,2011-06-30,1307.41
15475,2011-07-01,1320.64
15476,2011-07-05,1339.67
15477,2011-07-06,1337.88
15478,2011-07-07,1339.22
15479,2011-07-08,1353.22
15480,2011-07-11,1343.8
15481,2011-07-12,1319.49
15482,2011-07-13,1313.64
15483,2011-07-14,1317.72
15484,2011-07-15,1308.87
15485,2011-07-18,1316.14
15486,2011-07-19,1305.44
15487,2011-07-20,1326.73
15488,2011-07-21,1325.84
15489,2011-07-22,1343.8
15490,2011-07-25,1345.02
15491,2011-07-26,1337.43
15492,2011-07-27,1331.94
15493,2011-07-28,1304.89
15494,2011-07-29,1300.67
15495,2011-08-01,1292.28
15496,2011-08-02,1286.94
15497,2011-08-03,1254.05
15498,2011-08-04,1260.34
15499,2011-08-05,1200.07
15500,2011-08-08,1199.38
15501,2011-08-09,1119.46
15502,2011-08-10,1172.53
15503,2011-08-11,1120.76
15504,2011-08-12,1172.64
15505,2011-08-15,1178.81
15506,2011-08-16,1204.49
15507,2011-08-17,1192.76
15508,2011-08-18,1193.89
15509,2011-08-19,1140.65
15510,2011-08-22,1123.53
15511,2011-08-23,1123.82
15512,2011-08-24,1162.35
15513,2011-08-25,1177.6
15514,2011-08-26,1159.27
15515,2011-08-29,1176.8
15516,2011-08-30,1210.08
15517,2011-08-31,1212.92
15518,2011-09-01,1218.89
15519,2011-09-02,1204.42
15520,2011-09-06,1173.97
15521,2011-09-07,1165.24
15522,2011-09-08,1198.62
15523,2011-09-09,1185.9
15524,2011-09-12,1154.23
15525,2011-09-13,1162.27
15526,2011-09-14,1172.87
15527,2011-09-15,1188.68
15528,2011-09-16,1209.11
15529,2011-09-19,1216.01
15530,2011-09-20,1204.09
15531,2011-09-21,1202.09
15532,2011-09-22,1166.76
15533,2011-09-23,1129.56
15534,2011-09-26,1136.43
15535,2011-09-27,1162.95
15536,2011-09-28,1175.38
15537,2011-09-29,1151.06
15538,2011-09-30,1160.4
15539,2011-10-03,1131.42
15540,2011-10-04,1099.23
15541,2011-10-05,1123.95
15542,2011-10-06,1144.03
15543,2011-10-07,1164.97
15544,2011-10-10,1155.46
15545,2011-10-11,1194.89
15546,2011-10-12,1195.54
15547,2011-10-13,1207.25
15548,2011-10-14,1203.66
15549,2011-10-17,1224.58
15550,2011-10-18,1200.86
15551,2011-10-19,1225.38
15552,2011-10-20,1209.88
15553,2011-10-21,1215.39
15554,2011-10-24,1238.25
15555,2011-10-25,1254.19
15556,2011-10-26,1229.05
15557,2011-10-27,1242.0
15558,2011-10-28,1284.59
15559,2011-10-31,1285.09
15560,2011-11-01,1253.3
15561,2011-11-02,1218.28
15562,2011-11-03,1237.9
15563,2011-11-04,1261.15
15564,2011-11-07,1253.23
15565,2011-11-08,1261.12
15566,2011-11-09,1275.92
15567,2011-11-10,1229.1
15568,2011-11-11,1239.69
15569,2011-11-14,1263.85
15570,2011-11-15,1251.78
15571,2011-11-16,1257.81
15572,2011-11-17,1236.91
15573,2011-11-18,1216.13
15574,2011-11-21,1215.65
15575,2011-11-22,1192.98
15576,2011-11-23,1188.04
15577,2011-11-25,1161.79
15578,2011-11-28,1158.67
15579,2011-11-29,1192.55
15580,2011-11-30,1195.19
15581,2011-12-01,1246.96
15582,2011-12-02,1244.58
15583,2011-12-05,1244.28
15584,2011-12-06,1257.08
15585,2011-12-07,1258.47
15586,2011-12-08,1261.01
15587,2011-12-09,1234.35
15588,2011-12-12,1255.19
15589,2011-12-13,1236.47
15590,2011-12-14,1225.73
15591,2011-12-15,1211.82
15592,2011-12-16,1215.75
15593,2011-12-19,1219.66
15594,2011-12-20,1205.35
15595,2011-12-21,1241.3
15596,2011-12-22,1243.72
15597,2011-12-23,1254.0
15598,2011-12-27,1265.33
15599,2011-12-28,1265.43
15600,2011-12-29,1249.64
15601,2011-12-30,1263.02
15602,2012-01-03,1257.6
15603,2012-01-04,1277.06
15604,2012-01-05,1277.3
15605,2012-01-06,1281.06
15606,2012-01-09,1277.81
15607,2012-01-10,1280.7
15608,2012-01-11,1292.08
15609,2012-01-12,1292.48
15610,2012-01-13,1295.5
15611,2012-01-17,1289.09
15612,2012-01-18,1293.67
15613,2012-01-19,1308.04
15614,2012-01-20,1314.5
15615,2012-01-23,1315.38
15616,2012-01-24,1316.0
15617,2012-01-25,1314.65
15618,2012-01-26,1326.05
15619,2012-01-27,1318.43
15620,2012-01-30,1316.33
15621,2012-01-31,1313.01
15622,2012-02-01,1312.41
15623,2012-02-02,1324.09
15624,2012-02-03,1325.54
15625,2012-02-06,1344.9
15626,2012-02-07,1344.33
15627,2012-02-08,1347.05
15628,2012-02-09,1349.96
15629,2012-02-10,1351.95
15630,2012-02-13,1342.64
15631,2012-02-14,1351.77
15632,2012-02-15,1350.5
15633,2012-02-16,1343.23
15634,2012-02-17,1358.04
15635,2012-02-21,1361.23
15636,2012-02-22,1362.21
15637,2012-02-23,1357.66
15638,2012-02-24,1363.46
15639,2012-02-27,1365.74
15640,2012-02-28,1367.59
15641,2012-02-29,1372.18
15642,2012-03-01,1365.68
15643,2012-03-02,1374.09
15644,2012-03-05,1369.63
15645,2012-03-06,1364.33
15646,2012-03-07,1343.36
15647,2012-03-08,1352.63
15648,2012-03-09,1365.91
15649,2012-03-12,1370.87
15650,2012-03-13,1371.09
15651,2012-03-14,1395.95
15652,2012-03-15,1394.28
15653,2012-03-16,1402.6
15654,2012-03-19,1404.17
15655,2012-03-20,1409.75
15656,2012-03-21,1405.52
15657,2012-03-22,1402.89
15658,2012-03-23,1392.78
15659,2012-03-26,1397.11
15660,2012-03-27,1416.51
15661,2012-03-28,1412.52
15662,2012-03-29,1405.54
15663,2012-03-30,1403.28
15664,2012-04-02,1408.47
15665,2012-04-03,1419.04
15666,2012-04-04,1413.38
15667,2012-04-05,1398.96
15668,2012-04-09,1398.08
15669,2012-04-10,1382.2
15670,2012-04-11,1358.59
15671,2012-04-12,1368.71
15672,2012-04-13,1387.57
15673,2012-04-16,1370.26
15674,2012-04-17,1369.57
15675,2012-04-18,1390.78
15676,2012-04-19,1385.14
15677,2012-04-20,1376.92
15678,2012-04-23,1378.53
15679,2012-04-24,1366.94
15680,2012-04-25,1371.97
15681,2012-04-26,1390.69
15682,2012-04-27,1399.98
15683,2012-04-30,1403.36
15684,2012-05-01,1397.91
15685,2012-05-02,1405.82
15686,2012-05-03,1402.31
15687,2012-05-04,1391.57
15688,2012-05-07,1369.1
15689,2012-05-08,1369.58
15690,2012-05-09,1363.72
15691,2012-05-10,1354.58
15692,2012-05-11,1357.99
15693,2012-05-14,1353.39
15694,2012-05-15,1338.35
15695,2012-05-16,1330.66
15696,2012-05-17,1324.8
15697,2012-05-18,1304.86
15698,2012-05-21,1295.22
15699,2012-05-22,1315.99
15700,2012-05-23,1316.63
15701,2012-05-24,1318.86
15702,2012-05-25,1320.68
15703,2012-05-29,1317.82
15704,2012-05-30,1332.42
15705,2012-05-31,1313.32
15706,2012-06-01,1310.33
15707,2012-06-04,1278.04
15708,2012-06-05,1278.18
15709,2012-06-06,1285.5
15710,2012-06-07,1315.13
15711,2012-06-08,1314.99
15712,2012-06-11,1325.66
15713,2012-06-12,1308.93
15714,2012-06-13,1324.18
15715,2012-06-14,1314.88
15716,2012-06-15,1329.1
15717,2012-06-18,1342.84
15718,2012-06-19,1344.78
15719,2012-06-20,1357.98
15720,2012-06-21,1355.69
15721,2012-06-22,1325.51
15722,2012-06-25,1335.02
15723,2012-06-26,1313.72
15724,2012-06-27,1319.99
15725,2012-06-28,1331.85
15726,2012-06-29,1329.04
15727,2012-07-02,1362.16
15728,2012-07-03,1365.51
15729,2012-07-05,1374.02
15730,2012-07-06,1367.58
15731,2012-07-09,1354.68
15732,2012-07-10,1352.46
15733,2012-07-11,1341.47
15734,2012-07-12,1341.45
15735,2012-07-13,1334.76
15736,2012-07-16,1356.78
15737,2012-07-17,1353.64
15738,2012-07-18,1363.67
15739,2012-07-19,1372.78
15740,2012-07-20,1376.51
15741,2012-07-23,1362.66
15742,2012-07-24,1350.52
15743,2012-07-25,1338.31
15744,2012-07-26,1337.89
15745,2012-07-27,1360.02
15746,2012-07-30,1385.97
15747,2012-07-31,1385.3
15748,2012-08-01,1379.32
15749,2012-08-02,1375.14
15750,2012-08-03,1365.0
15751,2012-08-06,1390.99
15752,2012-08-07,1394.23
15753,2012-08-08,1401.35
15754,2012-08-09,1402.22
15755,2012-08-10,1402.8
15756,2012-08-13,1405.87
15757,2012-08-14,1404.11
15758,2012-08-15,1403.93
15759,2012-08-16,1405.53
15760,2012-08-17,1415.51
15761,2012-08-20,1418.16
15762,2012-08-21,1418.13
15763,2012-08-22,1413.17
15764,2012-08-23,1413.49
15765,2012-08-24,1402.08
15766,2012-08-27,1411.13
15767,2012-08-28,1410.44
15768,2012-08-29,1409.3
15769,2012-08-30,1410.49
15770,2012-08-31,1399.48
15771,2012-09-04,1406.58
15772,2012-09-05,1404.94
15773,2012-09-06,1403.44
15774,2012-09-07,1432.12
15775,2012-09-10,1437.92
15776,2012-09-11,1429.08
15777,2012-09-12,1433.56
15778,2012-09-13,1436.56
15779,2012-09-14,1459.99
15780,2012-09-17,1465.77
15781,2012-09-18,1461.19
15782,2012-09-19,1459.32
15783,2012-09-20,1461.05
15784,2012-09-21,1460.26
15785,2012-09-24,1460.15
15786,2012-09-25,1456.89
15787,2012-09-26,1441.59
15788,2012-09-27,1433.32
15789,2012-09-28,1447.15
15790,2012-10-01,1440.67
15791,2012-10-02,1444.49
15792,2012-10-03,1445.75
15793,2012-10-04,1450.99
15794,2012-10-05,1461.4
15795,2012-10-08,1460.93
15796,2012-10-09,1455.88
15797,2012-10-10,1441.48
15798,2012-10-11,1432.56
15799,2012-10-12,1432.84
15800,2012-10-15,1428.59
15801,2012-10-16,1440.13
15802,2012-10-17,1454.92
15803,2012-10-18,1460.91
15804,2012-10-19,1457.34
15805,2012-10-22,1433.19
15806,2012-10-23,1433.82
15807,2012-10-24,1413.11
15808,2012-10-25,1408.75
15809,2012-10-26,1412.97
15810,2012-10-31,1411.94
15811,2012-11-01,1412.16
15812,2012-11-02,1427.59
15813,2012-11-05,1414.2
15814,2012-11-06,1417.26
15815,2012-11-07,1428.39
15816,2012-11-08,1394.53
15817,2012-11-09,1377.51
15818,2012-11-12,1379.85
15819,2012-11-13,1380.03
15820,2012-11-14,1374.53
15821,2012-11-15,1355.49
15822,2012-11-16,1353.33
15823,2012-11-19,1359.88
15824,2012-11-20,1386.89
15825,2012-11-21,1387.81
15826,2012-11-23,1391.03
15827,2012-11-26,1409.15
15828,2012-11-27,1406.29
15829,2012-11-28,1398.94
15830,2012-11-29,1409.93
15831,2012-11-30,1415.95
15832,2012-12-03,1416.18
15833,2012-12-04,1409.46
15834,2012-12-05,1407.05
15835,2012-12-06,1409.28
15836,2012-12-07,1413.94
15837,2012-12-10,1418.07
15838,2012-12-11,1418.55
15839,2012-12-12,1427.84
15840,2012-12-13,1428.48
15841,2012-12-14,1419.45
15842,2012-12-17,1413.58
15843,2012-12-18,1430.36
15844,2012-12-19,1446.79
15845,2012-12-20,1435.81
15846,2012-12-21,1443.69
15847,2012-12-24,1430.15
15848,2012-12-26,1426.66
15849,2012-12-27,1419.83
15850,2012-12-28,1418.1
15851,2012-12-31,1402.43
15852,2013-01-02,1426.19
15853,2013-01-03,1462.42
15854,2013-01-04,1459.37
15855,2013-01-07,1466.47
15856,2013-01-08,1461.89
15857,2013-01-09,1457.15
15858,2013-01-10,1461.02
15859,2013-01-11,1472.12
15860,2013-01-14,1472.05
15861,2013-01-15,1470.68
15862,2013-01-16,1472.34
15863,2013-01-17,1472.63
15864,2013-01-18,1480.94
15865,2013-01-22,1485.98
15866,2013-01-23,1492.56
15867,2013-01-24,1494.81
15868,2013-01-25,1494.82
15869,2013-01-28,1502.96
15870,2013-01-29,1500.18
15871,2013-01-30,1507.84
15872,2013-01-31,1501.96
15873,2013-02-01,1498.11
15874,2013-02-04,1513.17
15875,2013-02-05,1495.71
15876,2013-02-06,1511.29
15877,2013-02-07,1512.12
15878,2013-02-08,1509.39
15879,2013-02-11,1517.93
15880,2013-02-12,1517.01
15881,2013-02-13,1519.43
15882,2013-02-14,1520.33
15883,2013-02-15,1521.38
15884,2013-02-19,1519.79
15885,2013-02-20,1530.94
15886,2013-02-21,1511.95
15887,2013-02-22,1502.42
15888,2013-02-25,1515.6
15889,2013-02-26,1487.85
15890,2013-02-27,1496.94
15891,2013-02-28,1515.99
15892,2013-03-01,1514.68
15893,2013-03-04,1518.2
15894,2013-03-05,1525.2
15895,2013-03-06,1539.79
15896,2013-03-07,1541.46
15897,2013-03-08,1544.26
15898,2013-03-11,1551.18
15899,2013-03-12,1556.22
15900,2013-03-13,1552.48
15901,2013-03-14,1554.52
15902,2013-03-15,1563.23
15903,2013-03-18,1560.7
15904,2013-03-19,1552.1
15905,2013-03-20,1548.34
15906,2013-03-21,1558.71
15907,2013-03-22,1545.8
15908,2013-03-25,1556.89
15909,2013-03-26,1551.69
15910,2013-03-27,1563.77
15911,2013-03-28,1562.85
15912,2013-04-01,1569.19
15913,2013-04-02,1562.17
15914,2013-04-03,1570.25
15915,2013-04-04,1553.69
15916,2013-04-05,1559.98
15917,2013-04-08,1553.28
15918,2013-04-09,1563.07
15919,2013-04-10,1568.61
15920,2013-04-11,1587.73
15921,2013-04-12,1593.37
15922,2013-04-15,1588.85
15923,2013-04-16,1552.36
15924,2013-04-17,1574.57
15925,2013-04-18,1552.01
15926,2013-04-19,1541.61
15927,2013-04-22,1555.25
15928,2013-04-23,1562.5
15929,2013-04-24,1578.78
15930,2013-04-25,1578.79
15931,2013-04-26,1585.16
15932,2013-04-29,1582.24
15933,2013-04-30,1593.61
15934,2013-05-01,1597.57
15935,2013-05-02,1582.7
15936,2013-05-03,1597.59
15937,2013-05-06,1614.42
15938,2013-05-07,1617.5
15939,2013-05-08,1625.96
15940,2013-05-09,1632.69
15941,2013-05-10,1626.67
15942,2013-05-13,1633.7
15943,2013-05-14,1633.77
15944,2013-05-15,1650.34
15945,2013-05-16,1658.78
15946,2013-05-17,1650.47
15947,2013-05-20,1667.47
15948,2013-05-21,1666.29
15949,2013-05-22,1669.16
15950,2013-05-23,1655.35
15951,2013-05-24,1650.51
15952,2013-05-28,1649.6
15953,2013-05-29,1660.06
15954,2013-05-30,1648.36
15955,2013-05-31,1654.41
15956,2013-06-03,1630.74
15957,2013-06-04,1640.42
15958,2013-06-05,1631.38
15959,2013-06-06,1608.9
15960,2013-06-07,1622.56
15961,2013-06-10,1643.38
15962,2013-06-11,1642.81
15963,2013-06-12,1626.13
15964,2013-06-13,1612.52
15965,2013-06-14,1636.36
15966,2013-06-17,1626.73
15967,2013-06-18,1639.04
15968,2013-06-19,1651.81
15969,2013-06-20,1628.93
15970,2013-06-21,1588.19
15971,2013-06-24,1592.43
15972,2013-06-25,1573.09
15973,2013-06-26,1588.03
15974,2013-06-27,1603.26
15975,2013-06-28,1613.2
15976,2013-07-01,1606.28
15977,2013-07-02,1614.96
15978,2013-07-03,1614.08
15979,2013-07-05,1615.41
15980,2013-07-08,1631.89
15981,2013-07-09,1640.46
15982,2013-07-10,1652.32
15983,2013-07-11,1652.62
15984,2013-07-12,1675.02
15985,2013-07-15,1680.19
15986,2013-07-16,1682.5
15987,2013-07-17,1676.26
15988,2013-07-18,1680.91
15989,2013-07-19,1689.37
15990,2013-07-22,1692.09
15991,2013-07-23,1695.53
15992,2013-07-24,1692.39
15993,2013-07-25,1685.94
15994,2013-07-26,1690.25
15995,2013-07-29,1691.65
15996,2013-07-30,1685.33
15997,2013-07-31,1685.96
15998,2013-08-01,1685.73
15999,2013-08-02,1706.87
16000,2013-08-05,1709.67
16001,2013-08-06,1707.14
16002,2013-08-07,1697.37
16003,2013-08-08,1690.91
16004,2013-08-09,1697.48
16005,2013-08-12,1691.42
16006,2013-08-13,1689.47
16007,2013-08-14,1694.16
16008,2013-08-15,1685.39
16009,2013-08-16,1661.32
16010,2013-08-19,1655.83
16011,2013-08-20,1646.06
16012,2013-08-21,1652.35
16013,2013-08-22,1642.8
16014,2013-08-23,1656.96
16015,2013-08-26,1663.5
16016,2013-08-27,1656.78
16017,2013-08-28,1630.48
16018,2013-08-29,1634.96
16019,2013-08-30,1638.17
16020,2013-09-03,1632.97
16021,2013-09-04,1639.77
16022,2013-09-05,1653.08
16023,2013-09-06,1655.08
16024,2013-09-09,1655.17
16025,2013-09-10,1671.71
16026,2013-09-11,1683.99
16027,2013-09-12,1689.13
16028,2013-09-13,1683.42
16029,2013-09-16,1687.99
16030,2013-09-17,1697.6
16031,2013-09-18,1704.76
16032,2013-09-19,1725.52
16033,2013-09-20,1722.34
16034,2013-09-23,1709.91
16035,2013-09-24,1701.84
16036,2013-09-25,1697.42
16037,2013-09-26,1692.77
16038,2013-09-27,1698.67
16039,2013-09-30,1691.75
16040,2013-10-01,1681.55
16041,2013-10-02,1695.0
16042,2013-10-03,1693.87
16043,2013-10-04,1678.66
16044,2013-10-07,1690.5
16045,2013-10-08,1676.12
16046,2013-10-09,1655.45
16047,2013-10-10,1656.4
16048,2013-10-11,1692.56
16049,2013-10-14,1703.2
16050,2013-10-15,1710.14
16051,2013-10-16,1698.06
16052,2013-10-17,1721.54
16053,2013-10-18,1733.15
16054,2013-10-21,1744.5
16055,2013-10-22,1744.66
16056,2013-10-23,1754.67
16057,2013-10-24,1746.38
16058,2013-10-25,1752.07
16059,2013-10-28,1759.77
16060,2013-10-29,1762.11
16061,2013-10-30,1771.95
16062,2013-10-31,1763.31
16063,2013-11-01,1756.54
16064,2013-11-04,1761.64
16065,2013-11-05,1767.93
16066,2013-11-06,1762.97
16067,2013-11-07,1770.49
16068,2013-11-08,1747.15
16069,2013-11-11,1770.61
16070,2013-11-12,1771.89
16071,2013-11-13,1767.69
16072,2013-11-14,1782.0
16073,2013-11-15,1790.62
16074,2013-11-18,1798.18
16075,2013-11-19,1791.53
16076,2013-11-20,1787.87
16077,2013-11-21,1781.37
16078,2013-11-22,1795.85
16079,2013-11-25,1804.76
16080,2013-11-26,1802.48
16081,2013-11-27,1802.75
16082,2013-11-29,1807.23
16083,2013-12-02,1805.81
16084,2013-12-03,1800.9
16085,2013-12-04,1795.15
16086,2013-12-05,1792.81
16087,2013-12-06,1785.03
16088,2013-12-09,1805.09
16089,2013-12-10,1808.37
16090,2013-12-11,1802.62
16091,2013-12-12,1782.22
16092,2013-12-13,1775.5
16093,2013-12-16,1775.32
16094,2013-12-17,1786.54
16095,2013-12-18,1781.0
16096,2013-12-19,1810.65
16097,2013-12-20,1809.6
16098,2013-12-23,1818.32
16099,2013-12-24,1827.99
16100,2013-12-26,1833.32
16101,2013-12-27,1842.02
16102,2013-12-30,1841.4
16103,2013-12-31,1841.07
16104,2014-01-02,1848.36
16105,2014-01-03,1831.98
16106,2014-01-06,1831.37
16107,2014-01-07,1826.77
16108,2014-01-08,1837.88
16109,2014-01-09,1837.49
16110,2014-01-10,1838.13
16111,2014-01-13,1842.37
16112,2014-01-14,1819.2
16113,2014-01-15,1838.88
16114,2014-01-16,1848.38
16115,2014-01-17,1845.89
16116,2014-01-21,1838.7
16117,2014-01-22,1843.8
16118,2014-01-23,1844.86
16119,2014-01-24,1828.46
16120,2014-01-27,1790.29
16121,2014-01-28,1781.56
16122,2014-01-29,1792.5
16123,2014-01-30,1774.2
16124,2014-01-31,1794.19
16125,2014-02-03,1782.59
16126,2014-02-04,1741.89
16127,2014-02-05,1755.2
16128,2014-02-06,1751.64
16129,2014-02-07,1773.43
16130,2014-02-10,1797.02
16131,2014-02-11,1799.84
16132,2014-02-12,1819.75
16133,2014-02-13,1819.26
16134,2014-02-14,1829.83
16135,2014-02-18,1838.63
16136,2014-02-19,1840.76
16137,2014-02-20,1828.75
16138,2014-02-21,1839.78
16139,2014-02-24,1836.25
16140,2014-02-25,1847.61
16141,2014-02-26,1845.12
16142,2014-02-27,1845.16
16143,2014-02-28,1854.29
16144,2014-03-03,1859.45
16145,2014-03-04,1845.73
16146,2014-03-05,1873.91
16147,2014-03-06,1873.81
16148,2014-03-07,1877.03
16149,2014-03-10,1878.04
16150,2014-03-11,1877.17
16151,2014-03-12,1867.63
16152,2014-03-13,1868.2
16153,2014-03-14,1846.34
