,Unnamed: 0,DXY
8142,2010-07-12,83.947
8143,2010-07-13,84.20299999999999
8144,2010-07-14,83.64299999999999
8145,2010-07-15,83.426
8146,2010-07-16,82.55799999999999
8147,2010-07-19,82.486
8148,2010-07-20,82.51299999999999
8149,2010-07-21,82.74700000000001
8150,2010-07-22,83.39299999999999
8151,2010-07-23,82.595
8152,2010-07-26,82.464
8153,2010-07-27,82.087
8154,2010-07-28,82.185
8155,2010-07-29,82.179
8156,2010-07-30,81.63600000000001
8157,2010-08-02,81.539
8158,2010-08-03,80.938
8159,2010-08-04,80.596
8160,2010-08-05,80.892
8161,2010-08-06,80.825
8162,2010-08-09,80.407
8163,2010-08-10,80.711
8164,2010-08-11,80.79899999999999
8165,2010-08-12,82.29
8166,2010-08-13,82.635
8167,2010-08-16,82.948
8168,2010-08-17,82.53299999999999
8169,2010-08-18,82.226
8170,2010-08-19,82.223
8171,2010-08-20,82.447
8172,2010-08-23,83.057
8173,2010-08-24,83.12299999999999
8174,2010-08-25,83.146
8175,2010-08-26,83.26100000000001
8176,2010-08-27,82.934
8177,2010-08-30,82.91799999999999
8178,2010-08-31,83.164
8179,2010-09-01,83.20200000000001
8180,2010-09-02,82.522
8181,2010-09-03,82.463
8182,2010-09-06,82.102
8183,2010-09-07,82.042
8184,2010-09-08,82.82
8185,2010-09-09,82.585
8186,2010-09-10,82.67399999999999
8187,2010-09-13,82.698
8188,2010-09-14,81.91199999999999
8189,2010-09-15,81.08
8190,2010-09-16,81.491
8191,2010-09-17,81.241
8192,2010-09-20,81.398
8193,2010-09-21,81.335
8194,2010-09-22,80.439
8195,2010-09-23,79.83
8196,2010-09-24,80.01
8197,2010-09-27,79.395
8198,2010-09-28,79.33800000000001
8199,2010-09-29,79.014
8200,2010-09-30,78.691
8201,2010-10-01,78.72
8202,2010-10-04,78.08800000000001
8203,2010-10-05,78.447
8204,2010-10-06,77.749
8205,2010-10-07,77.38600000000001
8206,2010-10-08,77.387
8207,2010-10-11,77.325
8208,2010-10-12,77.442
8209,2010-10-13,77.363
8210,2010-10-14,77.071
8211,2010-10-15,76.64699999999999
8212,2010-10-18,77.041
8213,2010-10-19,76.934
8214,2010-10-20,78.184
8215,2010-10-21,77.171
8216,2010-10-22,77.418
8217,2010-10-25,77.472
8218,2010-10-26,77.10300000000001
8219,2010-10-27,77.708
8220,2010-10-28,78.149
8221,2010-10-29,77.308
8222,2010-11-01,77.266
8223,2010-11-02,77.296
8224,2010-11-03,76.722
8225,2010-11-04,76.48100000000001
8226,2010-11-05,75.882
8227,2010-11-08,76.548
8228,2010-11-09,77.027
8229,2010-11-10,77.443
8230,2010-11-11,77.634
8231,2010-11-12,78.217
8232,2010-11-15,78.082
8233,2010-11-16,78.518
8234,2010-11-17,79.21
8235,2010-11-18,79.084
8236,2010-11-19,78.617
8237,2010-11-22,78.50399999999999
8238,2010-11-23,78.682
8239,2010-11-24,79.681
8240,2010-11-25,79.867
8241,2010-11-26,79.73
8242,2010-11-29,80.357
8243,2010-11-30,80.835
8244,2010-12-01,81.195
8245,2010-12-02,80.71300000000001
8246,2010-12-03,80.303
8247,2010-12-06,79.377
8248,2010-12-07,79.571
8249,2010-12-08,79.857
8250,2010-12-09,79.997
8251,2010-12-10,80.069
8252,2010-12-13,80.07
8253,2010-12-14,79.28399999999999
8254,2010-12-15,79.367
8255,2010-12-16,80.26100000000001
8256,2010-12-17,80.181
8257,2010-12-20,80.373
8258,2010-12-21,80.628
8259,2010-12-22,80.718
8260,2010-12-23,80.727
8261,2010-12-24,80.52199999999999
8262,2010-12-27,80.47399999999999
8263,2010-12-28,80.366
8264,2010-12-29,80.365
8265,2010-12-30,79.796
8266,2010-12-31,79.521
8267,2011-01-03,79.028
8268,2011-01-04,79.127
8269,2011-01-05,79.444
8270,2011-01-06,80.258
8271,2011-01-07,80.791
8272,2011-01-10,81.012
8273,2011-01-11,80.881
8274,2011-01-12,80.846
8275,2011-01-13,80.031
8276,2011-01-14,79.191
8277,2011-01-17,79.16199999999999
8278,2011-01-18,79.337
8279,2011-01-19,78.962
8280,2011-01-20,78.64
8281,2011-01-21,78.82300000000001
8282,2011-01-24,78.21300000000001
8283,2011-01-25,78.05
8284,2011-01-26,78.002
8285,2011-01-27,77.898
8286,2011-01-28,77.727
8287,2011-01-31,78.133
8288,2011-02-01,77.735
8289,2011-02-02,77.067
8290,2011-02-03,77.158
8291,2011-02-04,77.748
8292,2011-02-07,78.044
8293,2011-02-08,78.029
8294,2011-02-09,77.999
8295,2011-02-10,77.641
8296,2011-02-11,78.25
8297,2011-02-14,78.46
8298,2011-02-15,78.61399999999999
8299,2011-02-16,78.57300000000001
8300,2011-02-17,78.223
8301,2011-02-18,77.995
8302,2011-02-21,77.664
8303,2011-02-22,77.689
8304,2011-02-23,77.768
8305,2011-02-24,77.40899999999999
8306,2011-02-25,77.057
8307,2011-02-28,77.275
8308,2011-03-01,76.889
8309,2011-03-02,77.04899999999999
8310,2011-03-03,76.671
8311,2011-03-04,76.483
8312,2011-03-07,76.4
8313,2011-03-08,76.49600000000001
8314,2011-03-09,76.798
8315,2011-03-10,76.721
8316,2011-03-11,77.27600000000001
8317,2011-03-14,76.77600000000001
8318,2011-03-15,76.34899999999999
8319,2011-03-16,76.328
8320,2011-03-17,76.681
8321,2011-03-18,76.041
8322,2011-03-21,75.718
8323,2011-03-22,75.40100000000001
8324,2011-03-23,75.434
8325,2011-03-24,75.794
8326,2011-03-25,75.656
8327,2011-03-28,76.217
8328,2011-03-29,76.128
8329,2011-03-30,76.249
8330,2011-03-31,76.118
8331,2011-04-01,75.857
8332,2011-04-04,75.833
8333,2011-04-05,75.91199999999999
8334,2011-04-06,75.882
8335,2011-04-07,75.514
8336,2011-04-08,75.585
8337,2011-04-11,75.066
8338,2011-04-12,75.056
8339,2011-04-13,74.85300000000001
8340,2011-04-14,74.98
8341,2011-04-15,74.685
8342,2011-04-18,74.832
8343,2011-04-19,75.50399999999999
8344,2011-04-20,75.029
8345,2011-04-21,74.368
8346,2011-04-22,74.109
8347,2011-04-25,74.108
8348,2011-04-26,73.986
8349,2011-04-27,73.837
8350,2011-04-28,73.51899999999999
8351,2011-04-29,73.12100000000001
8352,2011-05-02,72.933
8353,2011-05-03,72.95100000000001
8354,2011-05-04,73.14
8355,2011-05-05,73.031
8356,2011-05-06,74.194
8357,2011-05-09,74.84100000000001
8358,2011-05-10,74.737
8359,2011-05-11,74.611
8360,2011-05-12,75.327
8361,2011-05-13,75.24
8362,2011-05-16,75.757
8363,2011-05-17,75.47
8364,2011-05-18,75.399
8365,2011-05-19,75.475
8366,2011-05-20,75.123
8367,2011-05-23,75.435
8368,2011-05-24,76.104
8369,2011-05-25,75.882
8370,2011-05-26,75.932
8371,2011-05-27,75.54899999999999
8372,2011-05-30,74.954
8373,2011-05-31,74.958
8374,2011-06-01,74.638
8375,2011-06-02,74.67699999999999
8376,2011-06-03,74.333
8377,2011-06-06,73.783
8378,2011-06-07,73.952
8379,2011-06-08,73.521
8380,2011-06-09,73.93
8381,2011-06-10,74.192
8382,2011-06-13,74.795
8383,2011-06-14,74.512
8384,2011-06-15,74.332
8385,2011-06-16,75.601
8386,2011-06-17,75.752
8387,2011-06-20,74.988
8388,2011-06-21,75.029
8389,2011-06-22,74.541
8390,2011-06-23,74.783
8391,2011-06-24,75.447
8392,2011-06-27,75.665
8393,2011-06-28,75.392
8394,2011-06-29,75.063
8395,2011-06-30,74.691
8396,2011-07-01,74.303
8397,2011-07-04,74.34899999999999
8398,2011-07-05,74.275
8399,2011-07-06,74.691
8400,2011-07-07,75.122
8401,2011-07-08,74.957
8402,2011-07-11,75.179
8403,2011-07-12,75.98899999999999
8404,2011-07-13,75.809
8405,2011-07-14,75.208
8406,2011-07-15,75.253
8407,2011-07-18,75.126
8408,2011-07-19,75.483
8409,2011-07-20,75.221
8410,2011-07-21,74.792
8411,2011-07-22,74.015
8412,2011-07-25,74.20100000000001
8413,2011-07-26,74.064
8414,2011-07-27,73.47399999999999
8415,2011-07-28,74.087
8416,2011-07-29,74.222
8417,2011-08-01,73.89699999999999
8418,2011-08-02,74.262
8419,2011-08-03,74.513
8420,2011-08-04,74.044
8421,2011-08-05,75.124
8422,2011-08-08,74.598
8423,2011-08-09,74.791
8424,2011-08-10,74.605
8425,2011-08-11,74.63600000000001
8426,2011-08-12,74.67699999999999
8427,2011-08-15,74.607
8428,2011-08-16,73.836
8429,2011-08-17,74.01
8430,2011-08-18,73.67399999999999
8431,2011-08-19,74.244
8432,2011-08-22,74.009
8433,2011-08-23,74.074
8434,2011-08-24,73.89399999999999
8435,2011-08-25,74.012
8436,2011-08-26,74.279
8437,2011-08-29,73.814
8438,2011-08-30,73.721
8439,2011-08-31,73.946
8440,2011-09-01,74.117
8441,2011-09-02,74.479
8442,2011-09-05,74.756
8443,2011-09-06,75.112
8444,2011-09-07,75.952
8445,2011-09-08,75.467
8446,2011-09-09,76.24600000000001
8447,2011-09-12,77.192
8448,2011-09-13,77.578
8449,2011-09-14,76.919
8450,2011-09-15,76.833
8451,2011-09-16,76.241
8452,2011-09-19,76.59899999999999
8453,2011-09-20,77.146
8454,2011-09-21,77.03
8455,2011-09-22,77.342
8456,2011-09-23,78.455
8457,2011-09-26,78.501
8458,2011-09-27,78.363
8459,2011-09-28,77.506
8460,2011-09-29,77.852
8461,2011-09-30,78.028
8462,2011-10-03,78.553
8463,2011-10-04,79.431
8464,2011-10-05,79.597
8465,2011-10-06,78.919
8466,2011-10-07,78.634
8467,2011-10-10,78.726
8468,2011-10-11,77.494
8469,2011-10-12,77.585
8470,2011-10-13,76.994
8471,2011-10-14,76.99600000000001
8472,2011-10-17,76.623
8473,2011-10-18,77.146
8474,2011-10-19,77.138
8475,2011-10-20,77.11399999999999
8476,2011-10-21,76.97399999999999
8477,2011-10-24,76.395
8478,2011-10-25,76.028
8479,2011-10-26,76.122
8480,2011-10-27,76.24600000000001
8481,2011-10-28,74.87899999999999
8482,2011-10-31,75.067
8483,2011-11-01,76.166
8484,2011-11-02,77.26100000000001
8485,2011-11-03,77.017
8486,2011-11-04,76.672
8487,2011-11-07,76.962
8488,2011-11-08,76.962
8489,2011-11-09,76.586
8490,2011-11-10,77.926
8491,2011-11-11,77.743
8492,2011-11-14,76.945
8493,2011-11-15,77.569
8494,2011-11-16,77.872
8495,2011-11-17,78.016
8496,2011-11-18,78.282
8497,2011-11-21,78.064
8498,2011-11-22,78.3
8499,2011-11-23,78.266
8500,2011-11-24,79.141
8501,2011-11-25,79.141
8502,2011-11-28,79.686
8503,2011-11-29,79.263
8504,2011-11-30,79.007
8505,2011-12-01,78.384
8506,2011-12-02,78.328
8507,2011-12-05,78.625
8508,2011-12-06,78.57
8509,2011-12-07,78.499
8510,2011-12-08,78.485
8511,2011-12-09,78.832
8512,2011-12-12,78.632
8513,2011-12-13,79.53399999999999
8514,2011-12-14,80.242
8515,2011-12-15,80.589
8516,2011-12-16,80.321
8517,2011-12-19,80.256
8518,2011-12-20,80.25
8519,2011-12-21,79.882
8520,2011-12-22,80.02199999999999
8521,2011-12-23,79.964
8522,2011-12-26,79.93
8523,2011-12-27,79.921
8524,2011-12-28,79.797
8525,2011-12-29,80.497
8526,2011-12-30,80.486
8527,2012-01-02,80.178
8528,2012-01-03,80.28
8529,2012-01-04,79.611
8530,2012-01-05,80.12899999999999
8531,2012-01-06,80.936
8532,2012-01-09,81.25399999999999
8533,2012-01-10,81.051
8534,2012-01-11,80.805
8535,2012-01-12,81.351
8536,2012-01-13,80.77
8537,2012-01-16,81.515
8538,2012-01-17,81.515
8539,2012-01-18,81.182
8540,2012-01-19,80.609
8541,2012-01-20,80.21600000000001
8542,2012-01-23,80.223
8543,2012-01-24,79.783
8544,2012-01-25,79.868
8545,2012-01-26,79.579
8546,2012-01-27,79.395
8547,2012-01-30,78.902
8548,2012-01-31,79.167
8549,2012-02-01,79.288
8550,2012-02-02,78.922
8551,2012-02-03,78.991
8552,2012-02-06,78.92399999999999
8553,2012-02-07,79.069
8554,2012-02-08,78.57600000000001
8555,2012-02-09,78.641
8556,2012-02-10,78.566
8557,2012-02-13,79.11399999999999
8558,2012-02-14,78.946
8559,2012-02-15,79.58
8560,2012-02-16,79.67
8561,2012-02-17,79.348
8562,2012-02-20,79.331
8563,2012-02-21,79.331
8564,2012-02-22,79.044
8565,2012-02-23,79.211
8566,2012-02-24,78.819
8567,2012-02-27,78.352
8568,2012-02-28,78.568
8569,2012-02-29,78.273
8570,2012-03-01,78.737
8571,2012-03-02,78.789
8572,2012-03-05,79.403
8573,2012-03-06,79.3
8574,2012-03-07,79.866
8575,2012-03-08,79.712
8576,2012-03-09,79.139
8577,2012-03-12,80.041
8578,2012-03-13,79.89
8579,2012-03-14,80.193
8580,2012-03-15,80.565
8581,2012-03-16,80.15
8582,2012-03-19,79.786
8583,2012-03-20,79.452
8584,2012-03-21,79.593
8585,2012-03-22,79.657
8586,2012-03-23,79.736
8587,2012-03-26,79.345
8588,2012-03-27,78.982
8589,2012-03-28,79.047
8590,2012-03-29,79.126
8591,2012-03-30,79.186
8592,2012-04-02,79.00399999999999
8593,2012-04-03,78.82
8594,2012-04-04,79.483
8595,2012-04-05,79.778
8596,2012-04-06,80.07600000000001
8597,2012-04-09,79.88600000000001
8598,2012-04-10,79.733
8599,2012-04-11,79.891
8600,2012-04-12,79.795
8601,2012-04-13,79.285
8602,2012-04-16,79.888
8603,2012-04-17,79.555
8604,2012-04-18,79.476
8605,2012-04-19,79.538
8606,2012-04-20,79.561
8607,2012-04-23,79.194
8608,2012-04-24,79.42
8609,2012-04-25,79.225
8610,2012-04-26,79.012
8611,2012-04-27,78.919
8612,2012-04-30,78.709
8613,2012-05-01,78.77600000000001
8614,2012-05-02,78.86399999999999
8615,2012-05-03,79.132
8616,2012-05-04,79.221
8617,2012-05-07,79.498
8618,2012-05-08,79.60300000000001
8619,2012-05-09,79.738
8620,2012-05-10,80.08
8621,2012-05-11,80.112
8622,2012-05-14,80.264
8623,2012-05-15,80.60600000000001
8624,2012-05-16,81.221
8625,2012-05-17,81.372
8626,2012-05-18,81.383
8627,2012-05-21,81.292
8628,2012-05-22,81.084
8629,2012-05-23,81.493
8630,2012-05-24,82.094
8631,2012-05-25,82.34700000000001
8632,2012-05-28,82.402
8633,2012-05-29,82.402
8634,2012-05-30,82.48
8635,2012-05-31,83.01799999999999
8636,2012-06-01,83.04299999999999
8637,2012-06-04,82.89
8638,2012-06-05,82.557
8639,2012-06-06,82.825
8640,2012-06-07,82.321
8641,2012-06-08,82.051
8642,2012-06-11,82.51100000000001
8643,2012-06-12,82.515
8644,2012-06-13,82.42299999999999
8645,2012-06-14,82.05799999999999
8646,2012-06-15,81.99
8647,2012-06-18,81.628
8648,2012-06-19,81.946
8649,2012-06-20,81.378
8650,2012-06-21,81.583
8651,2012-06-22,82.29
8652,2012-06-25,82.256
8653,2012-06-26,82.49700000000001
8654,2012-06-27,82.37200000000001
8655,2012-06-28,82.618
8656,2012-06-29,82.807
8657,2012-07-02,81.627
8658,2012-07-03,81.87
8659,2012-07-04,81.782
8660,2012-07-05,81.782
8661,2012-07-06,82.81299999999999
8662,2012-07-09,83.37700000000001
8663,2012-07-10,83.161
8664,2012-07-11,83.4
8665,2012-07-12,83.568
8666,2012-07-13,83.65899999999999
8667,2012-07-16,83.34899999999999
8668,2012-07-17,83.098
8669,2012-07-18,83.03200000000001
8670,2012-07-19,83.068
8671,2012-07-20,82.883
8672,2012-07-23,83.478
8673,2012-07-24,83.706
8674,2012-07-25,84.005
8675,2012-07-26,83.524
8676,2012-07-27,82.80799999999999
8677,2012-07-30,82.709
8678,2012-07-31,82.794
8679,2012-08-01,82.635
8680,2012-08-02,83.05799999999999
8681,2012-08-03,83.361
8682,2012-08-06,82.375
8683,2012-08-07,82.266
8684,2012-08-08,82.21
8685,2012-08-09,82.39399999999999
8686,2012-08-10,82.63799999999999
8687,2012-08-13,82.553
8688,2012-08-14,82.435
8689,2012-08-15,82.48299999999999
8690,2012-08-16,82.645
8691,2012-08-17,82.35700000000001
8692,2012-08-20,82.596
8693,2012-08-21,82.456
8694,2012-08-22,81.907
8695,2012-08-23,81.486
8696,2012-08-24,81.359
8697,2012-08-27,81.593
8698,2012-08-28,81.658
8699,2012-08-29,81.37
8700,2012-08-30,81.54899999999999
8701,2012-08-31,81.691
8702,2012-09-03,81.208
8703,2012-09-04,81.208
8704,2012-09-05,81.312
8705,2012-09-06,81.235
8706,2012-09-07,81.04
8707,2012-09-10,80.252
8708,2012-09-11,80.357
8709,2012-09-12,79.857
8710,2012-09-13,79.737
8711,2012-09-14,79.262
8712,2012-09-17,78.847
8713,2012-09-18,79.01
8714,2012-09-19,79.249
8715,2012-09-20,79.055
8716,2012-09-21,79.411
8717,2012-09-24,79.328
8718,2012-09-25,79.518
8719,2012-09-26,79.55199999999999
8720,2012-09-27,79.885
8721,2012-09-28,79.548
8722,2012-10-01,79.935
8723,2012-10-02,79.824
8724,2012-10-03,79.744
8725,2012-10-04,79.965
8726,2012-10-05,79.35300000000001
8727,2012-10-08,79.337
8728,2012-10-09,79.54
8729,2012-10-10,79.95100000000001
8730,2012-10-11,79.917
8731,2012-10-12,79.775
8732,2012-10-15,79.667
8733,2012-10-16,79.742
8734,2012-10-17,79.405
8735,2012-10-18,79.016
8736,2012-10-19,79.367
8737,2012-10-22,79.62100000000001
8738,2012-10-23,79.652
8739,2012-10-24,79.976
8740,2012-10-25,79.914
8741,2012-10-26,80.044
8742,2012-10-29,80.068
8743,2012-10-30,80.232
8744,2012-10-31,79.931
8745,2012-11-01,79.919
8746,2012-11-02,80.047
8747,2012-11-05,80.593
8748,2012-11-06,80.749
8749,2012-11-07,80.613
8750,2012-11-08,80.759
8751,2012-11-09,80.793
8752,2012-11-12,81.02600000000001
8753,2012-11-13,81.035
8754,2012-11-14,81.084
8755,2012-11-15,81.056
8756,2012-11-16,81.078
8757,2012-11-19,81.257
8758,2012-11-20,80.874
8759,2012-11-21,80.957
8760,2012-11-22,80.932
8761,2012-11-23,80.699
8762,2012-11-26,80.192
8763,2012-11-27,80.251
8764,2012-11-28,80.402
8765,2012-11-29,80.336
8766,2012-11-30,80.204
8767,2012-12-03,80.153
8768,2012-12-04,79.882
8769,2012-12-05,79.64399999999999
8770,2012-12-06,79.774
8771,2012-12-07,80.258
8772,2012-12-10,80.408
8773,2012-12-11,80.328
8774,2012-12-12,80.061
8775,2012-12-13,79.815
8776,2012-12-14,79.928
8777,2012-12-17,79.58
8778,2012-12-18,79.568
8779,2012-12-19,79.359
8780,2012-12-20,79.26899999999999
8781,2012-12-21,79.26100000000001
8782,2012-12-24,79.617
8783,2012-12-25,79.642
8784,2012-12-26,79.67
8785,2012-12-27,79.62100000000001
8786,2012-12-28,79.62
8787,2012-12-31,79.678
8788,2013-01-01,79.76899999999999
8789,2013-01-02,79.736
8790,2013-01-03,79.845
8791,2013-01-04,80.382
8792,2013-01-07,80.499
8793,2013-01-08,80.256
8794,2013-01-09,80.345
8795,2013-01-10,80.557
8796,2013-01-11,79.738
8797,2013-01-14,79.563
8798,2013-01-15,79.488
8799,2013-01-16,79.779
8800,2013-01-17,79.804
8801,2013-01-18,79.649
8802,2013-01-21,80.036
8803,2013-01-22,80.036
8804,2013-01-23,79.874
8805,2013-01-24,79.92
8806,2013-01-25,79.949
8807,2013-01-28,79.748
8808,2013-01-29,79.78
8809,2013-01-30,79.564
8810,2013-01-31,79.281
8811,2013-02-01,79.207
8812,2013-02-04,79.125
8813,2013-02-05,79.554
8814,2013-02-06,79.488
8815,2013-02-07,79.721
8816,2013-02-08,80.192
8817,2013-02-11,80.24600000000001
8818,2013-02-12,80.31
8819,2013-02-13,80.10600000000001
8820,2013-02-14,80.09100000000001
8821,2013-02-15,80.458
8822,2013-02-18,80.58
8823,2013-02-19,80.627
8824,2013-02-20,80.468
8825,2013-02-21,81.069
8826,2013-02-22,81.461
8827,2013-02-25,81.482
8828,2013-02-26,81.67
8829,2013-02-27,81.87
8830,2013-02-28,81.602
8831,2013-03-01,81.949
8832,2013-03-04,82.31299999999999
8833,2013-03-05,82.195
8834,2013-03-06,82.087
8835,2013-03-07,82.459
8836,2013-03-08,82.081
8837,2013-03-11,82.696
8838,2013-03-12,82.573
8839,2013-03-13,82.584
8840,2013-03-14,82.889
8841,2013-03-15,82.60600000000001
8842,2013-03-18,82.26100000000001
8843,2013-03-19,82.694
8844,2013-03-20,82.98899999999999
8845,2013-03-21,82.779
8846,2013-03-22,82.74
8847,2013-03-25,82.376
8848,2013-03-26,82.82799999999999
8849,2013-03-27,82.881
8850,2013-03-28,83.221
8851,2013-03-29,82.99600000000001
8852,2013-04-01,82.976
8853,2013-04-02,82.73299999999999
8854,2013-04-03,82.92399999999999
8855,2013-04-04,82.71799999999999
8856,2013-04-05,82.677
8857,2013-04-08,82.49600000000001
8858,2013-04-09,82.75200000000001
8859,2013-04-10,82.309
8860,2013-04-11,82.53200000000001
8861,2013-04-12,82.24700000000001
8862,2013-04-15,82.311
8863,2013-04-16,82.417
8864,2013-04-17,81.749
8865,2013-04-18,82.684
8866,2013-04-19,82.559
8867,2013-04-22,82.714
8868,2013-04-23,82.676
8869,2013-04-24,83.04799999999999
8870,2013-04-25,83.04799999999999
8871,2013-04-26,82.744
8872,2013-04-29,82.50200000000001
8873,2013-04-30,82.147
8874,2013-05-01,81.74600000000001
8875,2013-05-02,81.484
8876,2013-05-03,82.22399999999999
8877,2013-05-06,82.125
8878,2013-05-07,82.315
8879,2013-05-08,82.25299999999999
8880,2013-05-09,81.896
8881,2013-05-10,82.79299999999999
8882,2013-05-13,83.14299999999999
8883,2013-05-14,83.277
8884,2013-05-15,83.595
8885,2013-05-16,83.83
8886,2013-05-17,83.588
8887,2013-05-20,84.25200000000001
8888,2013-05-21,83.736
8889,2013-05-22,83.86399999999999
8890,2013-05-23,84.352
8891,2013-05-24,83.8
8892,2013-05-27,83.7
8893,2013-05-28,83.7
8894,2013-05-29,84.1
8895,2013-05-30,83.66
8896,2013-05-31,83.042
8897,2013-06-03,83.375
8898,2013-06-04,82.656
8899,2013-06-05,82.76899999999999
8900,2013-06-06,82.594
8901,2013-06-07,81.53699999999999
8902,2013-06-10,81.669
8903,2013-06-11,81.646
8904,2013-06-12,81.113
8905,2013-06-13,80.947
8906,2013-06-14,80.752
8907,2013-06-17,80.67
8908,2013-06-18,80.78699999999999
8909,2013-06-19,80.612
8910,2013-06-20,81.428
8911,2013-06-21,81.915
8912,2013-06-24,82.318
8913,2013-06-25,82.425
8914,2013-06-26,82.581
8915,2013-06-27,82.977
8916,2013-06-28,82.902
8917,2013-07-01,83.13600000000001
8918,2013-07-02,83.054
8919,2013-07-03,83.544
8920,2013-07-04,83.23100000000001
8921,2013-07-05,83.23100000000001
8922,2013-07-08,84.449
8923,2013-07-09,84.193
8924,2013-07-10,84.58
8925,2013-07-11,84.041
8926,2013-07-12,82.74600000000001
8927,2013-07-15,82.988
8928,2013-07-16,83.04299999999999
8929,2013-07-17,82.49799999999999
8930,2013-07-18,82.708
8931,2013-07-19,82.823
8932,2013-07-22,82.60700000000001
8933,2013-07-23,82.219
8934,2013-07-24,81.945
8935,2013-07-25,82.291
8936,2013-07-26,81.97
8937,2013-07-29,81.657
8938,2013-07-30,81.663
8939,2013-07-31,81.829
8940,2013-08-01,81.452
8941,2013-08-02,82.336
8942,2013-08-05,81.908
8943,2013-08-06,81.875
8944,2013-08-07,81.60300000000001
8945,2013-08-08,81.28699999999999
8946,2013-08-09,80.977
8947,2013-08-12,81.126
8948,2013-08-13,81.333
8949,2013-08-14,81.768
8950,2013-08-15,81.711
8951,2013-08-16,81.181
8952,2013-08-19,81.257
8953,2013-08-20,81.226
8954,2013-08-21,80.906
8955,2013-08-22,81.21300000000001
8956,2013-08-23,81.488
8957,2013-08-26,81.361
8958,2013-08-27,81.407
8959,2013-08-28,81.166
8960,2013-08-29,81.431
8961,2013-08-30,81.948
8962,2013-09-02,82.087
8963,2013-09-03,82.087
8964,2013-09-04,82.361
8965,2013-09-05,82.169
8966,2013-09-06,82.633
8967,2013-09-09,82.146
8968,2013-09-10,81.793
8969,2013-09-11,81.821
8970,2013-09-12,81.518
8971,2013-09-13,81.48899999999999
8972,2013-09-16,81.452
8973,2013-09-17,81.295
8974,2013-09-18,81.143
8975,2013-09-19,80.237
8976,2013-09-20,80.372
8977,2013-09-23,80.431
8978,2013-09-24,80.449
8979,2013-09-25,80.563
8980,2013-09-26,80.334
8981,2013-09-27,80.523
8982,2013-09-30,80.28699999999999
8983,2013-10-01,80.221
8984,2013-10-02,80.141
8985,2013-10-03,79.9
8986,2013-10-04,79.749
8987,2013-10-07,80.122
8988,2013-10-08,79.941
8989,2013-10-09,80.06
8990,2013-10-10,80.376
8991,2013-10-11,80.417
8992,2013-10-14,80.362
8993,2013-10-15,80.263
8994,2013-10-16,80.482
8995,2013-10-17,80.47
8996,2013-10-18,79.649
8997,2013-10-21,79.654
8998,2013-10-22,79.695
8999,2013-10-23,79.23
9000,2013-10-24,79.264
9001,2013-10-25,79.185
9002,2013-10-28,79.194
9003,2013-10-29,79.24600000000001
9004,2013-10-30,79.607
9005,2013-10-31,79.777
9006,2013-11-01,80.195
9007,2013-11-04,80.71600000000001
9008,2013-11-05,80.553
9009,2013-11-06,80.706
9010,2013-11-07,80.483
9011,2013-11-08,80.845
9012,2013-11-11,81.303
9013,2013-11-12,81.09100000000001
9014,2013-11-13,81.192
9015,2013-11-14,80.926
9016,2013-11-15,81.023
9017,2013-11-18,80.84899999999999
9018,2013-11-19,80.825
9019,2013-11-20,80.704
9020,2013-11-21,81.112
9021,2013-11-22,81.07300000000001
9022,2013-11-25,80.708
9023,2013-11-26,80.92
9024,2013-11-27,80.611
9025,2013-11-28,80.722
9026,2013-11-29,80.582
9027,2013-12-02,80.68
9028,2013-12-03,80.925
9029,2013-12-04,80.59100000000001
9030,2013-12-05,80.619
9031,2013-12-06,80.235
9032,2013-12-09,80.315
9033,2013-12-10,80.134
9034,2013-12-11,79.96600000000001
9035,2013-12-12,79.89399999999999
9036,2013-12-13,80.206
9037,2013-12-16,80.214
9038,2013-12-17,80.074
9039,2013-12-18,80.061
9040,2013-12-19,80.105
9041,2013-12-20,80.63
9042,2013-12-23,80.575
9043,2013-12-24,80.447
9044,2013-12-25,80.536
9045,2013-12-26,80.558
9046,2013-12-27,80.484
9047,2013-12-30,80.392
9048,2013-12-31,80.0
9049,2014-01-01,80.035
9050,2014-01-02,80.108
9051,2014-01-03,80.63
9052,2014-01-06,80.791
9053,2014-01-07,80.652
9054,2014-01-08,80.833
9055,2014-01-09,81.02199999999999
9056,2014-01-10,81.005
9057,2014-01-13,80.658
9058,2014-01-14,80.513
9059,2014-01-15,80.66199999999999
9060,2014-01-16,81.027
9061,2014-01-17,80.91
9062,2014-01-20,81.225
9063,2014-01-21,81.225
9064,2014-01-22,81.098
9065,2014-01-23,81.167
9066,2014-01-24,80.438
9067,2014-01-27,80.458
9068,2014-01-28,80.524
9069,2014-01-29,80.568
9070,2014-01-30,80.505
9071,2014-01-31,81.085
9072,2014-02-03,81.311
9073,2014-02-04,81.009
9074,2014-02-05,81.12100000000001
9075,2014-02-06,81.036
9076,2014-02-07,80.906
9077,2014-02-10,80.691
9078,2014-02-11,80.642
9079,2014-02-12,80.638
9080,2014-02-13,80.679
9081,2014-02-14,80.32300000000001
9082,2014-02-17,80.13600000000001
9083,2014-02-18,80.13600000000001
9084,2014-02-19,80.008
9085,2014-02-20,80.14399999999999
9086,2014-02-21,80.286
9087,2014-02-24,80.237
9088,2014-02-25,80.199
9089,2014-02-26,80.137
9090,2014-02-27,80.429
9091,2014-02-28,80.285
9092,2014-03-03,79.691
