,Unnamed: 0,Open,High,Low,Close,Volume,Open.Interest
5135,2009-09-08,,,,,,
5136,2009-09-09,,,,,,
5137,2009-09-10,,,,,,
5138,2009-09-11,,,,,,
5139,2009-09-14,,,,,,
5140,2009-09-15,,,,,,
5141,2009-09-16,,,,,,
5142,2009-09-17,,,,,,
5143,2009-09-18,,,,,,
5144,2009-09-21,,,,,,
5145,2009-09-22,,,,,,
5146,2009-09-23,,,,,,
5147,2009-09-24,,,,,,
5148,2009-09-25,,,,,,
5149,2009-09-28,,,,,,
5150,2009-09-29,,,,,,
5151,2009-09-30,,,,,,
5152,2009-10-01,,,,,,
5153,2009-10-02,,,,,,
5154,2009-10-05,,,,,,
5155,2009-10-06,,,,,,
5156,2009-10-07,,,,,,
5157,2009-10-08,,,,,,
5158,2009-10-09,,,,,,
5159,2009-10-12,,,,,,
5160,2009-10-13,,,,,,
5161,2009-10-14,,,,,,
5162,2009-10-15,,,,,,
5163,2009-10-16,,,,,,
5164,2009-10-19,,,,,,
5165,2009-10-20,,,,,,
5166,2009-10-21,,,,,,
5167,2009-10-22,,,,,,
5168,2009-10-23,,,,,,
5169,2009-10-26,,,,,,
5170,2009-10-27,,,,,,
5171,2009-10-28,,,,,,
5172,2009-10-29,,,,,,
5173,2009-10-30,,,,,,
5174,2009-11-02,,,,,,
5175,2009-11-03,,,,,,
5176,2009-11-04,,,,,,
5177,2009-11-05,,,,,,
5178,2009-11-06,,,,,,
5179,2009-11-09,,,,,,
5180,2009-11-10,,,,,,
5181,2009-11-11,,,,,,
5182,2009-11-12,,,,,,
5183,2009-11-13,,,,,,
5184,2009-11-16,,,,,,
5185,2009-11-17,,,,,,
5186,2009-11-18,,,,,,
5187,2009-11-19,,,,,,
5188,2009-11-20,,,,,,
5189,2009-11-23,,,,,,
5190,2009-11-24,,,,,,
5191,2009-11-25,,,,,,
5192,2009-11-26,,,,,,
5193,2009-11-27,,,,,,
5194,2009-11-30,,,,,,
5195,2009-12-01,,,,,,
5196,2009-12-02,,,,,,
5197,2009-12-03,,,,,,
5198,2009-12-04,,,,,,
5199,2009-12-07,,,,,,
5200,2009-12-08,,,,,,
5201,2009-12-09,,,,,,
5202,2009-12-10,,,,,,
5203,2009-12-11,,,,,,
5204,2009-12-14,,,,,,
5205,2009-12-15,,,,,,
5206,2009-12-16,,,,,,
5207,2009-12-17,,,,,,
5208,2009-12-18,,,,,,
5209,2009-12-21,,,,,,
5210,2009-12-22,,,,,,
5211,2009-12-23,,,,,,
5212,2009-12-24,,,,,,
5213,2009-12-25,,,,,,
5214,2009-12-28,,,,,,
5215,2009-12-29,,,,,,
5216,2009-12-30,,,,,,
5217,2009-12-31,,,,,,
5218,2010-01-01,,,,,,
5219,2010-01-04,,,,,,
5220,2010-01-05,,,,,,
5221,2010-01-06,,,,,,
5222,2010-01-07,,,,,,
5223,2010-01-08,,,,,,
5224,2010-01-11,,,,,,
5225,2010-01-12,,,,,,
5226,2010-01-13,,,,,,
5227,2010-01-14,,,,,,
5228,2010-01-15,,,,,,
5229,2010-01-18,,,,,,
5230,2010-01-19,,,,,,
5231,2010-01-20,,,,,,
5232,2010-01-21,,,,,,
5233,2010-01-22,,,,,,
5234,2010-01-25,,,,,,
5235,2010-01-26,,,,,,
5236,2010-01-27,,,,,,
5237,2010-01-28,,,,,,
5238,2010-01-29,,,,,,
5239,2010-02-01,,,,,,
5240,2010-02-02,,,,,,
5241,2010-02-03,,,,,,
5242,2010-02-04,,,,,,
5243,2010-02-05,,,,,,
5244,2010-02-08,,,,,,
5245,2010-02-09,,,,,,
5246,2010-02-10,,,,,,
5247,2010-02-11,,,,,,
5248,2010-02-12,,,,,,
5249,2010-02-15,,,,,,
5250,2010-02-16,,,,,,
5251,2010-02-17,,,,,,
5252,2010-02-18,,,,,,
5253,2010-02-19,,,,,,
5254,2010-02-22,,,,,,
5255,2010-02-23,,,,,,
5256,2010-02-24,,,,,,
5257,2010-02-25,,,,,,
5258,2010-02-26,,,,,,
5259,2010-03-01,,,,,,
5260,2010-03-02,,,,,,
5261,2010-03-03,,,,,,
5262,2010-03-04,,,,,,
5263,2010-03-05,,,,,,
5264,2010-03-08,,,,,,
5265,2010-03-09,,,,,,
5266,2010-03-10,,,,,,
5267,2010-03-11,,,,,,
5268,2010-03-12,,,,,,
5269,2010-03-15,,,,,,
5270,2010-03-16,,,,,,
5271,2010-03-17,,,,,,
5272,2010-03-18,,,,,,
5273,2010-03-19,,,,,,
5274,2010-03-22,,,,,,
5275,2010-03-23,,,,,,
5276,2010-03-24,,,,,,
5277,2010-03-25,,,,,,
5278,2010-03-26,,,,,,
5279,2010-03-29,,,,,,
5280,2010-03-30,,,,,,
5281,2010-03-31,,,,,,
5282,2010-04-01,,,,,,
5283,2010-04-02,,,,,,
5284,2010-04-05,,,,,,
5285,2010-04-06,,,,,,
5286,2010-04-07,,,,,,
5287,2010-04-08,,,,,,
5288,2010-04-09,,,,,,
5289,2010-04-12,,,,,,
5290,2010-04-13,,,,,,
5291,2010-04-14,,,,,,
5292,2010-04-15,,,,,,
5293,2010-04-16,,,,,,
5294,2010-04-19,,,,,,
5295,2010-04-20,,,,,,
5296,2010-04-21,,,,,,
5297,2010-04-22,,,,,,
5298,2010-04-23,,,,,,
5299,2010-04-26,,,,,,
5300,2010-04-27,,,,,,
5301,2010-04-28,,,,,,
5302,2010-04-29,,,,,,
5303,2010-04-30,,,,,,
5304,2010-05-03,,,,,,
5305,2010-05-04,,,,,,
5306,2010-05-05,,,,,,
5307,2010-05-06,,,,,,
5308,2010-05-07,,,,,,
5309,2010-05-10,,,,,,
5310,2010-05-11,,,,,,
5311,2010-05-12,,,,,,
5312,2010-05-13,,,,,,
5313,2010-05-14,,,,,,
5314,2010-05-17,,,,,,
5315,2010-05-18,,,,,,
5316,2010-05-19,,,,,,
5317,2010-05-20,,,,,,
5318,2010-05-21,,,,,,
5319,2010-05-24,,,,,,
5320,2010-05-25,,,,,,
5321,2010-05-26,,,,,,
5322,2010-05-27,,,,,,
5323,2010-05-28,,,,,,
5324,2010-05-31,,,,,,
5325,2010-06-01,,,,,,
5326,2010-06-02,,,,,,
5327,2010-06-03,,,,,,
5328,2010-06-04,,,,,,
5329,2010-06-07,,,,,,
5330,2010-06-08,,,,,,
5331,2010-06-09,,,,,,
5332,2010-06-10,,,,,,
5333,2010-06-11,,,,,,
5334,2010-06-14,,,,,,
5335,2010-06-15,,,,,,
5336,2010-06-16,,,,,,
5337,2010-06-17,,,,,,
5338,2010-06-18,,,,,,
5339,2010-06-21,,,,,,
5340,2010-06-22,,,,,,
5341,2010-06-23,,,,,,
5342,2010-06-24,,,,,,
5343,2010-06-25,,,,,,
5344,2010-06-28,,,,,,
5345,2010-06-29,,,,,,
5346,2010-06-30,,,,,,
5347,2010-07-01,,,,,,
5348,2010-07-02,,,,,,
5349,2010-07-05,,,,,,
5350,2010-07-06,,,,,,
5351,2010-07-07,,,,,,
5352,2010-07-08,,,,,,
5353,2010-07-09,,,,,,
5354,2010-07-12,,,,,,
5355,2010-07-13,,,,,,
5356,2010-07-14,,,,,,
5357,2010-07-15,,,,,,
5358,2010-07-16,,,,,,
5359,2010-07-19,,,,,,
5360,2010-07-20,,,,,,
5361,2010-07-21,,,,,,
5362,2010-07-22,,,,,,
5363,2010-07-23,,,,,,
5364,2010-07-26,,,,,,
5365,2010-07-27,,,,,,
5366,2010-07-28,,,,,,
5367,2010-07-29,,,,,,
5368,2010-07-30,,,,,,
5369,2010-08-02,,,,,,
5370,2010-08-03,,,,,,
5371,2010-08-04,,,,,,
5372,2010-08-05,,,,,,
5373,2010-08-06,,,,,,
5374,2010-08-09,,,,,,
5375,2010-08-10,,,,,,
5376,2010-08-11,,,,,,
5377,2010-08-12,,,,,,
5378,2010-08-13,,,,,,
5379,2010-08-16,,,,,,
5380,2010-08-17,,,,,,
5381,2010-08-18,,,,,,
5382,2010-08-19,,,,,,
5383,2010-08-20,,,,,,
5384,2010-08-23,,,,,,
5385,2010-08-24,,,,,,
5386,2010-08-25,,,,,,
5387,2010-08-26,,,,,,
5388,2010-08-27,,,,,,
5389,2010-08-30,,,,,,
5390,2010-08-31,,,,,,
5391,2010-09-01,,,,,,
5392,2010-09-02,,,,,,
5393,2010-09-03,,,,,,
5394,2010-09-06,,,,,,
5395,2010-09-07,,,,,,
5396,2010-09-08,,,,,,
5397,2010-09-09,,,,,,
5398,2010-09-10,,,,,,
5399,2010-09-13,,,,,,
5400,2010-09-14,,,,,,
5401,2010-09-15,,,,,,
5402,2010-09-16,,,,,,
5403,2010-09-17,,,,,,
5404,2010-09-20,,,,,,
5405,2010-09-21,,,,,,
5406,2010-09-22,,,,,,
5407,2010-09-23,,,,,,
5408,2010-09-24,,,,,,
5409,2010-09-27,,,,,,
5410,2010-09-28,,,,,,
5411,2010-09-29,,,,,,
5412,2010-09-30,,,,,,
5413,2010-10-01,,,,,,
5414,2010-10-04,,,,,,
5415,2010-10-05,,,,,,
5416,2010-10-06,,,,,,
5417,2010-10-07,,,,,,
5418,2010-10-08,,,,,,
5419,2010-10-11,,,,,,
5420,2010-10-12,,,,,,
5421,2010-10-13,,,,,,
5422,2010-10-14,,,,,,
5423,2010-10-15,,,,,,
5424,2010-10-18,,,,,,
5425,2010-10-19,,,,,,
5426,2010-10-20,,,,,,
5427,2010-10-21,,,,,,
5428,2010-10-22,,,,,,
5429,2010-10-25,,,,,,
5430,2010-10-26,,,,,,
5431,2010-10-27,,,,,,
5432,2010-10-28,,,,,,
5433,2010-10-29,,,,,,
5434,2010-11-01,,,,,,
5435,2010-11-02,,,,,,
5436,2010-11-03,,,,,,
5437,2010-11-04,,,,,,
5438,2010-11-05,,,,,,
5439,2010-11-08,,,,,,
5440,2010-11-09,,,,,,
5441,2010-11-10,,,,,,
5442,2010-11-11,,,,,,
5443,2010-11-12,,,,,,
5444,2010-11-15,,,,,,
5445,2010-11-16,,,,,,
5446,2010-11-17,,,,,,
5447,2010-11-18,,,,,,
5448,2010-11-19,,,,,,
5449,2010-11-22,,,,,,
5450,2010-11-23,,,,,,
5451,2010-11-24,,,,,,
5452,2010-11-25,,,,,,
5453,2010-11-26,,,,,,
5454,2010-11-29,,,,,,
5455,2010-11-30,,,,,,
5456,2010-12-01,,,,,,
5457,2010-12-02,,,,,,
5458,2010-12-03,,,,,,
5459,2010-12-06,,,,,,
5460,2010-12-07,,,,,,
5461,2010-12-08,,,,,,
5462,2010-12-09,,,,,,
5463,2010-12-10,,,,,,
5464,2010-12-13,,,,,,
5465,2010-12-14,,,,,,
5466,2010-12-15,,,,,,
5467,2010-12-16,,,,,,
5468,2010-12-17,,,,,,
5469,2010-12-20,,,,,,
5470,2010-12-21,,,,,,
5471,2010-12-22,,,,,,
5472,2010-12-23,,,,,,
5473,2010-12-24,,,,,,
5474,2010-12-27,,,,,,
5475,2010-12-28,,,,,,
5476,2010-12-29,,,,,,
5477,2010-12-30,,,,,,
5478,2010-12-31,,,,,,
5479,2011-01-03,,,,,,
5480,2011-01-04,,,,,,
5481,2011-01-05,,,,,,
5482,2011-01-06,,,,,,
5483,2011-01-07,,,,,,
5484,2011-01-10,,,,,,
5485,2011-01-11,,,,,,
5486,2011-01-12,,,,,,
5487,2011-01-13,,,,,,
5488,2011-01-14,,,,,,
5489,2011-01-17,,,,,,
5490,2011-01-18,,,,,,
5491,2011-01-19,,,,,,
5492,2011-01-20,,,,,,
5493,2011-01-21,,,,,,
5494,2011-01-24,,,,,,
5495,2011-01-25,,,,,,
5496,2011-01-26,,,,,,
5497,2011-01-27,,,,,,
5498,2011-01-28,,,,,,
5499,2011-01-31,,,,,,
5500,2011-02-01,,,,,,
5501,2011-02-02,,,,,,
5502,2011-02-03,,,,,,
5503,2011-02-04,,,,,,
5504,2011-02-07,,,,,,
5505,2011-02-08,,,,,,
5506,2011-02-09,,,,,,
5507,2011-02-10,,,,,,
5508,2011-02-11,,,,,,
5509,2011-02-14,,,,,,
5510,2011-02-15,,,,,,
5511,2011-02-16,,,,,,
5512,2011-02-17,,,,,,
5513,2011-02-18,,,,,,
5514,2011-02-21,,,,,,
5515,2011-02-22,,,,,,
5516,2011-02-23,,,,,,
5517,2011-02-24,,,,,,
5518,2011-02-25,,,,,,
5519,2011-02-28,,,,,,
5520,2011-03-01,,,,,,
5521,2011-03-02,,,,,,
5522,2011-03-03,,,,,,
5523,2011-03-04,,,,,,
5524,2011-03-07,,,,,,
5525,2011-03-08,,,,,,
5526,2011-03-09,,,,,,
5527,2011-03-10,,,,,,
5528,2011-03-11,,,,,,
5529,2011-03-14,,,,,,
5530,2011-03-15,,,,,,
5531,2011-03-16,,,,,,
5532,2011-03-17,,,,,,
5533,2011-03-18,,,,,,
5534,2011-03-21,,,,,,
5535,2011-03-22,,,,,,
5536,2011-03-23,,,,,,
5537,2011-03-24,,,,,,
5538,2011-03-25,,,,,,
5539,2011-03-28,,,,,,
5540,2011-03-29,,,,,,
5541,2011-03-30,,,,,,
5542,2011-03-31,,,,,,
5543,2011-04-01,,,,,,
5544,2011-04-04,,,,,,
5545,2011-04-05,,,,,,
5546,2011-04-06,,,,,,
5547,2011-04-07,,,,,,
5548,2011-04-08,,,,,,
5549,2011-04-11,,,,,,
5550,2011-04-12,,,,,,
5551,2011-04-13,,,,,,
5552,2011-04-14,,,,,,
5553,2011-04-15,,,,,,
5554,2011-04-18,,,,,,
5555,2011-04-19,,,,,,
5556,2011-04-20,,,,,,
5557,2011-04-21,,,,,,
5558,2011-04-22,,,,,,
5559,2011-04-25,,,,,,
5560,2011-04-26,,,,,,
5561,2011-04-27,,,,,,
5562,2011-04-28,,,,,,
5563,2011-04-29,,,,,,
5564,2011-05-02,,,,,,
5565,2011-05-03,,,,,,
5566,2011-05-04,,,,,,
5567,2011-05-05,,,,,,
5568,2011-05-06,,,,,,
5569,2011-05-09,,,,,,
5570,2011-05-10,,,,,,
5571,2011-05-11,,,,,,
5572,2011-05-12,,,,,,
5573,2011-05-13,,,,,,
5574,2011-05-16,,,,,,
5575,2011-05-17,,,,,,
5576,2011-05-18,,,,,,
5577,2011-05-19,,,,,,
5578,2011-05-20,,,,,,
5579,2011-05-23,,,,,,
5580,2011-05-24,,,,,,
5581,2011-05-25,,,,,,
5582,2011-05-26,,,,,,
5583,2011-05-27,,,,,,
5584,2011-05-30,,,,,,
5585,2011-05-31,,,,,,
5586,2011-06-01,,,,,,
5587,2011-06-02,,,,,,
5588,2011-06-03,,,,,,
5589,2011-06-06,,,,,,
5590,2011-06-07,,,,,,
5591,2011-06-08,,,,,,
5592,2011-06-09,,,,,,
5593,2011-06-10,,,,,,
5594,2011-06-13,,,,,,
5595,2011-06-14,,,,,,
5596,2011-06-15,,,,,,
5597,2011-06-16,,,,,,
5598,2011-06-17,,,,,,
5599,2011-06-20,,,,,,
5600,2011-06-21,,,,,,
5601,2011-06-22,,,,,,
5602,2011-06-23,,,,,,
5603,2011-06-24,,,,,,
5604,2011-06-27,,,,,,
5605,2011-06-28,,,,,,
5606,2011-06-29,,,,,,
5607,2011-06-30,,,,,,
5608,2011-07-01,,,,,,
5609,2011-07-04,,,,,,
5610,2011-07-05,,,,,,
5611,2011-07-06,,,,,,
5612,2011-07-07,,,,,,
5613,2011-07-08,,,,,,
5614,2011-07-11,,,,,,
5615,2011-07-12,,,,,,
5616,2011-07-13,,,,,,
5617,2011-07-14,,,,,,
5618,2011-07-15,,,,,,
5619,2011-07-18,,,,,,
5620,2011-07-19,,,,,,
5621,2011-07-20,,,,,,
5622,2011-07-21,,,,,,
5623,2011-07-22,,,,,,
5624,2011-07-25,,,,,,
5625,2011-07-26,,,,,,
5626,2011-07-27,,,,,,
5627,2011-07-28,,,,,,
5628,2011-07-29,,,,,,
5629,2011-08-01,,,,,,
5630,2011-08-02,,,,,,
5631,2011-08-03,,,,,,
5632,2011-08-04,,,,,,
5633,2011-08-05,,,,,,
5634,2011-08-08,,,,,,
5635,2011-08-09,,,,,,
5636,2011-08-10,,,,,,
5637,2011-08-11,,,,,,
5638,2011-08-12,,,,,,
5639,2011-08-15,,,,,,
5640,2011-08-16,,,,,,
5641,2011-08-17,,,,,,
5642,2011-08-18,,,,,,
5643,2011-08-19,,,,,,
5644,2011-08-22,,,,,,
5645,2011-08-23,,,,,,
5646,2011-08-24,,,,,,
5647,2011-08-25,,,,,,
5648,2011-08-26,,,,,,
5649,2011-08-29,,,,,,
5650,2011-08-30,,,,,,
5651,2011-08-31,,,,,,
5652,2011-09-01,,,,,,
5653,2011-09-02,,,,,,
5654,2011-09-05,,,,,,
5655,2011-09-06,,,,,,
5656,2011-09-07,,,,,,
5657,2011-09-08,,,,,,
5658,2011-09-09,,,,,,
5659,2011-09-12,,,,,,
5660,2011-09-13,,,,,,
5661,2011-09-14,,,,,,
5662,2011-09-15,,,,,,
5663,2011-09-16,,,,,,
5664,2011-09-19,,,,,,
5665,2011-09-20,,,,,,
5666,2011-09-21,,,,,,
5667,2011-09-22,,,,,,
5668,2011-09-23,,,,,,
5669,2011-09-26,,,,,,
5670,2011-09-27,,,,,,
5671,2011-09-28,,,,,,
5672,2011-09-29,,,,,,
5673,2011-09-30,,,,,,
5674,2011-10-03,,,,,,
5675,2011-10-04,,,,,,
5676,2011-10-05,,,,,,
5677,2011-10-06,,,,,,
5678,2011-10-07,,,,,,
5679,2011-10-10,,,,,,
5680,2011-10-11,,,,,,
5681,2011-10-12,,,,,,
5682,2011-10-13,,,,,,
5683,2011-10-14,,,,,,
5684,2011-10-17,,,,,,
5685,2011-10-18,,,,,,
5686,2011-10-19,,,,,,
5687,2011-10-20,,,,,,
5688,2011-10-21,,,,,,
5689,2011-10-24,,,,,,
5690,2011-10-25,,,,,,
5691,2011-10-26,,,,,,
5692,2011-10-27,,,,,,
5693,2011-10-28,,,,,,
5694,2011-10-31,,,,,,
5695,2011-11-01,,,,,,
5696,2011-11-02,,,,,,
5697,2011-11-03,,,,,,
5698,2011-11-04,,,,,,
5699,2011-11-07,,,,,,
5700,2011-11-08,,,,,,
5701,2011-11-09,,,,,,
5702,2011-11-10,,,,,,
5703,2011-11-11,,,,,,
5704,2011-11-14,,,,,,
5705,2011-11-15,,,,,,
5706,2011-11-16,,,,,,
5707,2011-11-17,,,,,,
5708,2011-11-18,,,,,,
5709,2011-11-21,,,,,,
5710,2011-11-22,,,,,,
5711,2011-11-23,,,,,,
5712,2011-11-24,,,,,,
5713,2011-11-25,,,,,,
5714,2011-11-28,,,,,,
5715,2011-11-29,,,,,,
5716,2011-11-30,,,,,,
5717,2011-12-01,,,,,,
5718,2011-12-02,,,,,,
5719,2011-12-05,,,,,,
5720,2011-12-06,,,,,,
5721,2011-12-07,,,,,,
5722,2011-12-08,,,,,,
5723,2011-12-09,,,,,,
5724,2011-12-12,,,,,,
5725,2011-12-13,,,,,,
5726,2011-12-14,,,,,,
5727,2011-12-15,,,,,,
5728,2011-12-16,,,,,,
5729,2011-12-19,,,,,,
5730,2011-12-20,,,,,,
5731,2011-12-21,,,,,,
5732,2011-12-22,,,,,,
5733,2011-12-23,,,,,,
5734,2011-12-26,,,,,,
5735,2011-12-27,,,,,,
5736,2011-12-28,,,,,,
5737,2011-12-29,,,,,,
5738,2011-12-30,,,,,,
5739,2012-01-02,,,,,,
5740,2012-01-03,,,,,,
5741,2012-01-04,,,,,,
5742,2012-01-05,,,,,,
5743,2012-01-06,,,,,,
5744,2012-01-09,,,,,,
5745,2012-01-10,,,,,,
5746,2012-01-11,,,,,,
5747,2012-01-12,,,,,,
5748,2012-01-13,,,,,,
5749,2012-01-16,,,,,,
5750,2012-01-17,,,,,,
5751,2012-01-18,,,,,,
5752,2012-01-19,,,,,,
5753,2012-01-20,,,,,,
5754,2012-01-23,,,,,,
5755,2012-01-24,,,,,,
5756,2012-01-25,,,,,,
5757,2012-01-26,,,,,,
5758,2012-01-27,,,,,,
5759,2012-01-30,,,,,,
5760,2012-01-31,,,,,,
5761,2012-02-01,,,,,,
5762,2012-02-02,,,,,,
5763,2012-02-03,,,,,,
5764,2012-02-06,,,,,,
5765,2012-02-07,,,,,,
5766,2012-02-08,,,,,,
5767,2012-02-09,,,,,,
5768,2012-02-10,,,,,,
5769,2012-02-13,,,,,,
5770,2012-02-14,,,,,,
5771,2012-02-15,,,,,,
5772,2012-02-16,,,,,,
5773,2012-02-17,,,,,,
5774,2012-02-20,,,,,,
5775,2012-02-21,,,,,,
5776,2012-02-22,,,,,,
5777,2012-02-23,,,,,,
5778,2012-02-24,,,,,,
5779,2012-02-27,,,,,,
5780,2012-02-28,,,,,,
5781,2012-02-29,,,,,,
5782,2012-03-01,,,,,,
5783,2012-03-02,,,,,,
5784,2012-03-05,,,,,,
5785,2012-03-06,,,,,,
5786,2012-03-07,,,,,,
5787,2012-03-08,,,,,,
5788,2012-03-09,,,,,,
5789,2012-03-12,,,,,,
5790,2012-03-13,,,,,,
5791,2012-03-14,,,,,,
5792,2012-03-15,,,,,,
5793,2012-03-16,,,,,,
5794,2012-03-19,,,,,,
5795,2012-03-20,,,,,,
5796,2012-03-21,,,,,,
5797,2012-03-22,,,,,,
5798,2012-03-23,,,,,,
5799,2012-03-26,,,,,,
5800,2012-03-27,,,,,,
5801,2012-03-28,,,,,,
5802,2012-03-29,,,,,,
5803,2012-03-30,,,,,,
5804,2012-04-02,,,,,,
5805,2012-04-03,,,,,,
5806,2012-04-04,,,,,,
5807,2012-04-05,,,,,,
5808,2012-04-06,,,,,,
5809,2012-04-09,,,,,,
5810,2012-04-10,,,,,,
5811,2012-04-11,,,,,,
5812,2012-04-12,,,,,,
5813,2012-04-13,,,,,,
5814,2012-04-16,,,,,,
5815,2012-04-17,,,,,,
5816,2012-04-18,,,,,,
5817,2012-04-19,,,,,,
5818,2012-04-20,,,,,,
5819,2012-04-23,,,,,,
5820,2012-04-24,,,,,,
5821,2012-04-25,,,,,,
5822,2012-04-26,,,,,,
5823,2012-04-27,,,,,,
5824,2012-04-30,,,,,,
5825,2012-05-01,,,,,,
5826,2012-05-02,,,,,,
5827,2012-05-03,,,,,,
5828,2012-05-04,,,,,,
5829,2012-05-07,,,,,,
5830,2012-05-08,,,,,,
5831,2012-05-09,,,,,,
5832,2012-05-10,,,,,,
5833,2012-05-11,,,,,,
5834,2012-05-14,,,,,,
5835,2012-05-15,,,,,,
5836,2012-05-16,,,,,,
5837,2012-05-17,,,,,,
5838,2012-05-18,,,,,,
5839,2012-05-21,,,,,,
5840,2012-05-22,,,,,,
5841,2012-05-23,,,,,,
5842,2012-05-24,,,,,,
5843,2012-05-25,,,,,,
5844,2012-05-28,,,,,,
5845,2012-05-29,,,,,,
5846,2012-05-30,,,,,,
5847,2012-05-31,,,,,,
5848,2012-06-01,,,,,,
5849,2012-06-04,,,,,,
5850,2012-06-05,,,,613.9,,
5851,2012-06-06,,,,619.59375,,
5852,2012-06-07,,,,632.6833333333329,,
5853,2012-06-08,,,,626.6916666666671,,
5854,2012-06-11,,,,612.0354166666671,,
5855,2012-06-12,,,,624.479166666667,,
5856,2012-06-13,,,,624.3,,
5857,2012-06-14,,,,623.177083333333,,
5858,2012-06-15,,,,634.658333333333,,
5859,2012-06-18,,,,630.161538461538,,
5860,2012-06-19,,,,633.452083333333,,
5861,2012-06-20,,,,629.622916666667,,
5862,2012-06-21,,,,619.491666666667,,
5863,2012-06-22,,,,608.6875,,
5864,2012-06-25,,,,607.201923076923,,
5865,2012-06-26,,,,607.391666666667,,
5866,2012-06-27,,,,594.060416666667,,
5867,2012-06-28,,,,579.552083333333,,
5868,2012-06-29,,,,563.55625,,
5869,2012-07-02,,,,584.141666666667,,
5870,2012-07-03,,,,578.041666666667,,
5871,2012-07-04,,,,598.921153846154,,
5872,2012-07-05,,,,,,
5873,2012-07-06,,,,585.31875,,
5874,2012-07-09,,,,580.366666666667,,
5875,2012-07-10,,,,583.6916666666671,,
5876,2012-07-11,,,,576.666666666667,,
5877,2012-07-12,,,,582.829166666667,,
5878,2012-07-13,,,,574.741666666667,,
5879,2012-07-16,,,,585.422916666667,,
5880,2012-07-17,,,,578.0354166666671,,
5881,2012-07-18,,,,582.59375,,
5882,2012-07-19,,,,577.633333333333,,
5883,2012-07-20,,,,584.989583333333,,
5884,2012-07-23,,,,576.2625,,
5885,2012-07-24,,,,,,
5886,2012-07-25,,,,560.7229166666671,,
5887,2012-07-26,,,,565.1604166666671,,
5888,2012-07-27,,,,569.929166666667,,
5889,2012-07-30,,,,571.733333333333,,
5890,2012-07-31,,,,588.16875,,
5891,2012-08-01,,,,590.63125,,
5892,2012-08-02,,,,582.729166666667,,
5893,2012-08-03,,,,567.841666666667,,
5894,2012-08-06,,,,578.225,,
5895,2012-08-07,,,,579.280769230769,,
5896,2012-08-08,,,,587.497916666667,,
5897,2012-08-09,,,,586.66875,,
5898,2012-08-10,,,,586.670833333333,,
5899,2012-08-13,,,,582.083333333333,,
5900,2012-08-14,,,,574.904166666667,,
5901,2012-08-15,,,,578.085416666667,,
5902,2012-08-16,,,,578.03125,,
5903,2012-08-17,575.9,,,583.1291666666671,5772.0,
5904,2012-08-20,583.75,,,603.002083333333,7273.0,
5905,2012-08-21,609.7,,,609.13125,867.0,
5906,2012-08-22,609.2,,,625.405769230769,1216.0,
5907,2012-08-23,627.2,,,630.404166666667,989.0,
5908,2012-08-24,632.25,,,658.016666666667,1811.0,
5909,2012-08-27,657.7,,,654.235416666667,1926.0,
5910,2012-08-28,653.85,,,655.627083333333,3746.0,
5911,2012-08-29,653.35,,,641.377083333333,5760.0,
5912,2012-08-30,642.75,,,636.420833333333,5101.0,
5913,2012-08-31,634.4,,,616.5,4440.0,
5914,2012-09-03,620.5,,,629.322916666667,4324.0,
5915,2012-09-04,628.5,,,637.475,1189.0,
5916,2012-09-05,628.5,,,641.408333333333,3831.0,
5917,2012-09-06,641.55,,,646.866666666667,2238.0,
5918,2012-09-07,644.0,,,647.445833333333,4392.0,
5919,2012-09-10,647.75,,,654.01875,4463.0,
5920,2012-09-11,654.4,,,672.8125,6006.0,
5921,2012-09-12,671.45,,,675.127083333333,4304.0,
5922,2012-09-13,670.2,,,679.358333333333,4399.0,
5923,2012-09-14,679.25,,,688.633333333333,4140.0,
5924,2012-09-17,689.8,,,699.275,6491.0,
5925,2012-09-18,698.8,,,689.072916666667,4328.0,
5926,2012-09-19,677.25,,,667.554166666667,4603.0,
5927,2012-09-20,667.35,,,672.725,2791.0,
5928,2012-09-21,670.8,,,661.15625,5913.0,
5929,2012-09-24,661.15,,,671.508333333333,3391.0,
5930,2012-09-25,675.85,,,645.552083333333,6822.0,
5931,2012-09-26,644.7,,,641.179166666667,4494.0,
5932,2012-09-27,640.4,,,625.21875,4530.0,
5933,2012-09-28,629.7,,,635.172727272727,2655.0,
5934,2012-10-01,636.0,,,640.804166666667,3474.0,
5935,2012-10-02,636.7,,,645.6,5847.0,
5936,2012-10-03,645.1,,,654.177083333333,2853.0,
5937,2012-10-04,652.0,,,657.9645833333329,1926.0,
5938,2012-10-05,655.55,,,674.625,4866.0,
5939,2012-10-08,672.15,,,663.358333333333,3456.0,
5940,2012-10-09,662.95,,,657.041666666667,2170.0,
5941,2012-10-10,656.95,,,658.45,2102.0,
5942,2012-10-11,658.2,,,650.104166666667,2740.0,
5943,2012-10-12,648.3,,,651.09375,3316.0,
5944,2012-10-15,650.1,,,638.920833333333,4081.0,
5945,2012-10-16,633.55,,,632.68125,3759.0,
5946,2012-10-17,632.4,,,638.716666666667,1949.0,
5947,2012-10-18,639.85,,,653.2903846153849,2562.0,
5948,2012-10-19,652.5,,,647.23125,2333.0,
5949,2012-10-22,643.5,,,622.86875,3756.0,
5950,2012-10-23,623.0,,,622.6916666666671,3832.0,
5951,2012-10-24,627.15,,,593.860416666667,8596.0,
