,Unnamed: 0,SX5E
6005,2010-04-07,2989.49
6006,2010-04-08,2974.62
6007,2010-04-09,2942.31
6008,2010-04-12,2993.54
6009,2010-04-13,3002.23
6010,2010-04-14,2988.24
6011,2010-04-15,3008.03
6012,2010-04-16,3012.65
6013,2010-04-19,2949.65
6014,2010-04-20,2940.19
6015,2010-04-21,2983.91
6016,2010-04-22,2947.64
6017,2010-04-23,2897.59
6018,2010-04-26,2918.11
6019,2010-04-27,2947.04
6020,2010-04-28,2838.78
6021,2010-04-29,2788.54
6022,2010-04-30,2828.12
6023,2010-05-03,2816.86
6024,2010-05-04,2816.5
6025,2010-05-05,2708.12
6026,2010-05-06,2679.3
6027,2010-05-07,2611.41
6028,2010-05-10,2500.18
6029,2010-05-11,2758.89
6030,2010-05-12,2730.48
6031,2010-05-13,2764.31
6032,2010-05-14,2764.05
6033,2010-05-17,2633.92
6034,2010-05-18,2635.34
6035,2010-05-19,2698.21
6036,2010-05-20,2619.48
6037,2010-05-21,2569.58
6038,2010-05-24,2574.18
6039,2010-05-25,2558.27
6040,2010-05-26,2488.5
6041,2010-05-27,2530.34
6042,2010-05-28,2619.36
6043,2010-05-31,2614.06
6044,2010-06-01,2610.26
6045,2010-06-02,2606.58
6046,2010-06-03,2601.98
6047,2010-06-04,2634.16
6048,2010-06-07,2553.59
6049,2010-06-08,2529.97
6050,2010-06-09,2510.84
6051,2010-06-10,2556.68
6052,2010-06-11,2608.74
6053,2010-06-14,2638.31
6054,2010-06-15,2683.46
6055,2010-06-16,2716.3
6056,2010-06-17,2718.73
6057,2010-06-18,2728.12
6058,2010-06-21,2737.02
6059,2010-06-22,2768.27
6060,2010-06-23,2745.97
6061,2010-06-24,2704.8
6062,2010-06-25,2645.32
6063,2010-06-28,2629.25
6064,2010-06-29,2668.67
6065,2010-06-30,2556.34
6066,2010-07-01,2573.32
6067,2010-07-02,2518.65
6068,2010-07-05,2522.36
6069,2010-07-06,2507.83
6070,2010-07-07,2578.69
6071,2010-07-08,2634.39
6072,2010-07-09,2666.42
6073,2010-07-12,2681.2
6074,2010-07-13,2686.09
6075,2010-07-14,2737.59
6076,2010-07-15,2738.96
6077,2010-07-16,2702.81
6078,2010-07-19,2645.61
6079,2010-07-20,2634.6
6080,2010-07-21,2627.28
6081,2010-07-22,2639.52
6082,2010-07-23,2714.21
6083,2010-07-26,2719.13
6084,2010-07-27,2743.12
6085,2010-07-28,2769.31
6086,2010-07-29,2766.11
6087,2010-07-30,2752.93
6088,2010-08-02,2742.14
6089,2010-08-03,2822.17
6090,2010-08-04,2818.97
6091,2010-08-05,2825.08
6092,2010-08-06,2819.34
6093,2010-08-09,2779.34
6094,2010-08-10,2827.27
6095,2010-08-11,2800.02
6096,2010-08-12,2724.16
6097,2010-08-13,2720.85
6098,2010-08-16,2708.73
6099,2010-08-17,2698.29
6100,2010-08-18,2737.69
6101,2010-08-19,2728.66
6102,2010-08-20,2675.02
6103,2010-08-23,2643.98
6104,2010-08-24,2660.84
6105,2010-08-25,2614.54
6106,2010-08-26,2587.4
6107,2010-08-27,2606.89
6108,2010-08-30,2630.35
6109,2010-08-31,2616.57
6110,2010-09-01,2622.95
6111,2010-09-02,2715.27
6112,2010-09-03,2715.19
6113,2010-09-06,2746.23
6114,2010-09-07,2753.6
6115,2010-09-08,2727.16
6116,2010-09-09,2752.89
6117,2010-09-10,2782.43
6118,2010-09-13,2780.4
6119,2010-09-14,2805.06
6120,2010-09-15,2806.47
6121,2010-09-16,2794.36
6122,2010-09-17,2784.61
6123,2010-09-20,2757.37
6124,2010-09-21,2802.67
6125,2010-09-22,2794.55
6126,2010-09-23,2752.77
6127,2010-09-24,2738.61
6128,2010-09-27,2792.75
6129,2010-09-28,2776.33
6130,2010-09-29,2774.62
6131,2010-09-30,2752.71
6132,2010-10-01,2747.9
6133,2010-10-04,2732.91
6134,2010-10-05,2701.02
6135,2010-10-06,2758.56
6136,2010-10-07,2780.0
6137,2010-10-08,2786.88
6138,2010-10-11,2785.43
6139,2010-10-12,2789.72
6140,2010-10-13,2775.75
6141,2010-10-14,2840.55
6142,2010-10-15,2836.11
6143,2010-10-18,2841.65
6144,2010-10-19,2850.72
6145,2010-10-20,2837.33
6146,2010-10-21,2851.52
6147,2010-10-22,2882.29
6148,2010-10-25,2873.74
6149,2010-10-26,2871.48
6150,2010-10-27,2856.31
6151,2010-10-28,2829.42
6152,2010-10-29,2845.53
6153,2010-11-01,2844.99
6154,2010-11-02,2836.73
6155,2010-11-03,2861.01
6156,2010-11-04,2830.43
6157,2010-11-05,2884.21
6158,2010-11-08,2875.94
6159,2010-11-09,2867.96
6160,2010-11-10,2890.64
6161,2010-11-11,2845.93
6162,2010-11-12,2831.22
6163,2010-11-15,2822.43
6164,2010-11-16,2848.45
6165,2010-11-17,2781.77
6166,2010-11-18,2802.7
6167,2010-11-19,2855.23
6168,2010-11-22,2845.75
6169,2010-11-23,2811.43
6170,2010-11-24,2739.37
6171,2010-11-25,2758.02
6172,2010-11-26,2765.05
6173,2010-11-29,2736.96
6174,2010-11-30,2669.96
6175,2010-12-01,2650.99
6176,2010-12-02,2721.87
6177,2010-12-03,2781.39
6178,2010-12-06,2782.39
6179,2010-12-07,2769.96
6180,2010-12-08,2802.74
6181,2010-12-09,2818.95
6182,2010-12-10,2840.71
6183,2010-12-13,2839.53
6184,2010-12-14,2855.37
6185,2010-12-15,2861.67
6186,2010-12-16,2841.99
6187,2010-12-17,2845.78
6188,2010-12-20,2821.77
6189,2010-12-21,2839.22
6190,2010-12-22,2876.99
6191,2010-12-23,2869.63
6192,2010-12-24,2864.52
6193,2010-12-27,2861.94
6194,2010-12-28,2826.51
6195,2010-12-29,2824.3
6196,2010-12-30,2841.23
6197,2010-12-31,2807.04
6198,2011-01-03,2792.82
6199,2011-01-04,2839.43
6200,2011-01-05,2844.17
6201,2011-01-06,2833.74
6202,2011-01-07,2836.23
6203,2011-01-10,2808.25
6204,2011-01-11,2760.88
6205,2011-01-12,2796.6
6206,2011-01-13,2879.11
6207,2011-01-14,2915.62
6208,2011-01-17,2920.4
6209,2011-01-18,2910.63
6210,2011-01-19,2945.62
6211,2011-01-20,2923.76
6212,2011-01-21,2927.42
6213,2011-01-24,2970.56
6214,2011-01-25,2979.06
6215,2011-01-26,2957.78
6216,2011-01-27,2967.78
6217,2011-01-28,2989.75
6218,2011-01-31,2954.13
6219,2011-02-01,2953.63
6220,2011-02-02,3006.81
6221,2011-02-03,3012.7
6222,2011-02-04,2995.49
6223,2011-02-07,3003.19
6224,2011-02-08,3031.18
6225,2011-02-09,3042.5
6226,2011-02-10,3031.62
6227,2011-02-11,3025.68
6228,2011-02-14,3024.37
6229,2011-02-15,3018.38
6230,2011-02-16,3030.46
6231,2011-02-17,3061.92
6232,2011-02-18,3064.54
6233,2011-02-21,3068.0
6234,2011-02-22,3012.34
6235,2011-02-23,2983.33
6236,2011-02-24,2954.92
6237,2011-02-25,2949.13
6238,2011-02-28,2985.02
6239,2011-03-01,3013.09
6240,2011-03-02,2983.27
6241,2011-03-03,2958.8
6242,2011-03-04,2969.24
6243,2011-03-07,2949.18
6244,2011-03-08,2931.42
6245,2011-03-09,2945.42
6246,2011-03-10,2935.11
6247,2011-03-11,2909.73
6248,2011-03-14,2883.84
6249,2011-03-15,2852.11
6250,2011-03-16,2784.2
6251,2011-03-17,2721.24
6252,2011-03-18,2786.16
6253,2011-03-21,2792.61
6254,2011-03-22,2860.81
6255,2011-03-23,2854.79
6256,2011-03-24,2866.23
6257,2011-03-25,2909.78
6258,2011-03-28,2911.33
6259,2011-03-29,2914.76
6260,2011-03-30,2910.93
6261,2011-03-31,2936.44
6262,2011-04-01,2910.91
6263,2011-04-04,2962.92
6264,2011-04-05,2955.84
6265,2011-04-06,2950.96
6266,2011-04-07,2971.48
6267,2011-04-08,2963.69
6268,2011-04-11,2984.66
6269,2011-04-12,2974.58
6270,2011-04-13,2932.33
6271,2011-04-14,2949.98
6272,2011-04-15,2917.72
6273,2011-04-18,2919.05
6274,2011-04-19,2847.96
6275,2011-04-20,2857.61
6276,2011-04-21,2921.43
6277,2011-04-26,2936.3
6278,2011-04-27,2955.36
6279,2011-04-28,2977.59
6280,2011-04-29,3005.33
6281,2011-05-02,3011.25
6282,2011-05-03,3008.89
6283,2011-05-04,3000.39
6284,2011-05-05,2952.02
6285,2011-05-06,2926.54
6286,2011-05-09,2952.9
6287,2011-05-10,2902.4
6288,2011-05-11,2939.02
6289,2011-05-12,2942.43
6290,2011-05-13,2917.05
6291,2011-05-16,2894.6
6292,2011-05-17,2881.31
6293,2011-05-18,2849.6
6294,2011-05-19,2867.3
6295,2011-05-20,2890.6
6296,2011-05-23,2853.98
6297,2011-05-24,2794.26
6298,2011-05-25,2801.27
6299,2011-05-26,2816.84
6300,2011-05-27,2799.82
6301,2011-05-30,2819.4
6302,2011-05-31,2814.34
6303,2011-06-01,2861.92
6304,2011-06-02,2827.66
6305,2011-06-03,2782.57
6306,2011-06-06,2789.11
6307,2011-06-07,2765.33
6308,2011-06-08,2774.5
6309,2011-06-09,2752.06
6310,2011-06-10,2778.12
6311,2011-06-13,2732.54
6312,2011-06-14,2733.95
6313,2011-06-15,2779.94
6314,2011-06-16,2731.5
6315,2011-06-17,2730.62
6316,2011-06-20,2770.12
6317,2011-06-21,2748.01
6318,2011-06-22,2801.99
6319,2011-06-23,2795.07
6320,2011-06-24,2730.86
6321,2011-06-27,2715.88
6322,2011-06-28,2723.93
6323,2011-06-29,2750.49
6324,2011-06-30,2802.55
6325,2011-07-01,2848.53
6326,2011-07-04,2875.67
6327,2011-07-05,2870.19
6328,2011-07-06,2850.51
6329,2011-07-07,2832.63
6330,2011-07-08,2844.51
6331,2011-07-11,2790.09
6332,2011-07-12,2709.14
6333,2011-07-13,2693.53
6334,2011-07-14,2715.05
6335,2011-07-15,2695.29
6336,2011-07-18,2675.38
6337,2011-07-19,2622.36
6338,2011-07-20,2657.45
6339,2011-07-21,2705.75
6340,2011-07-22,2763.34
6341,2011-07-25,2772.6
6342,2011-07-26,2742.7
6343,2011-07-27,2739.65
6344,2011-07-28,2693.71
6345,2011-07-29,2692.76
6346,2011-08-01,2670.37
6347,2011-08-02,2593.34
6348,2011-08-03,2544.89
6349,2011-08-04,2497.83
6350,2011-08-05,2412.29
6351,2011-08-08,2375.15
6352,2011-08-09,2286.91
6353,2011-08-10,2294.24
6354,2011-08-11,2153.77
6355,2011-08-12,2215.45
6356,2011-08-15,2307.33
6357,2011-08-16,2324.48
6358,2011-08-17,2323.67
6359,2011-08-18,2331.12
6360,2011-08-19,2206.61
6361,2011-08-22,2159.07
6362,2011-08-23,2183.39
6363,2011-08-24,2199.98
6364,2011-08-25,2238.7
6365,2011-08-26,2216.7
6366,2011-08-29,2190.44
6367,2011-08-30,2239.3
6368,2011-08-31,2239.14
6369,2011-09-01,2302.08
6370,2011-09-02,2305.75
6371,2011-09-05,2220.72
6372,2011-09-06,2107.27
6373,2011-09-07,2080.1
6374,2011-09-08,2151.16
6375,2011-09-09,2163.4
6376,2011-09-12,2073.67
6377,2011-09-13,1995.01
6378,2011-09-14,2036.64
6379,2011-09-15,2083.38
6380,2011-09-16,2155.62
6381,2011-09-19,2159.28
6382,2011-09-20,2096.1
6383,2011-09-21,2140.41
6384,2011-09-22,2098.49
6385,2011-09-23,1995.75
6386,2011-09-26,2026.03
6387,2011-09-27,2083.35
6388,2011-09-28,2194.03
6389,2011-09-29,2176.64
6390,2011-09-30,2212.44
6391,2011-10-03,2179.66
6392,2011-10-04,2138.24
6393,2011-10-05,2091.09
6394,2011-10-06,2179.42
6395,2011-10-07,2248.78
6396,2011-10-10,2269.19
6397,2011-10-11,2320.8
6398,2011-10-12,2315.97
6399,2011-10-13,2372.15
6400,2011-10-14,2332.52
6401,2011-10-17,2355.48
6402,2011-10-18,2315.89
6403,2011-10-19,2306.81
6404,2011-10-20,2330.08
6405,2011-10-21,2271.77
6406,2011-10-24,2337.51
6407,2011-10-25,2369.07
6408,2011-10-26,2343.96
6409,2011-10-27,2335.06
6410,2011-10-28,2476.92
6411,2011-10-31,2462.36
6412,2011-11-01,2385.22
6413,2011-11-02,2259.73
6414,2011-11-03,2291.89
6415,2011-11-04,2347.94
6416,2011-11-07,2291.47
6417,2011-11-08,2275.92
6418,2011-11-09,2303.2
6419,2011-11-10,2249.39
6420,2011-11-11,2254.92
6421,2011-11-14,2324.81
6422,2011-11-15,2288.32
6423,2011-11-16,2254.0
6424,2011-11-17,2267.96
6425,2011-11-18,2242.78
6426,2011-11-21,2236.68
6427,2011-11-22,2160.28
6428,2011-11-23,2136.81
6429,2011-11-24,2096.79
6430,2011-11-25,2090.25
6431,2011-11-28,2111.26
6432,2011-11-29,2221.76
6433,2011-11-30,2234.17
6434,2011-12-01,2330.43
6435,2011-12-02,2313.84
6436,2011-12-05,2342.5
6437,2011-12-06,2369.39
6438,2011-12-07,2356.71
6439,2011-12-08,2344.92
6440,2011-12-09,2288.05
6441,2011-12-12,2342.59
6442,2011-12-13,2269.46
6443,2011-12-14,2260.98
6444,2011-12-15,2205.91
6445,2011-12-16,2224.89
6446,2011-12-19,2202.72
6447,2011-12-20,2202.95
6448,2011-12-21,2262.39
6449,2011-12-22,2244.35
6450,2011-12-23,2273.02
6451,2011-12-27,2290.37
6452,2011-12-28,2290.31
6453,2011-12-29,2255.03
6454,2011-12-30,2292.28
6455,2012-01-02,2316.55
6456,2012-01-03,2370.2
6457,2012-01-04,2389.91
6458,2012-01-05,2349.89
6459,2012-01-06,2315.75
6460,2012-01-09,2298.65
6461,2012-01-10,2286.45
6462,2012-01-11,2347.47
6463,2012-01-12,2339.51
6464,2012-01-13,2345.85
6465,2012-01-16,2338.01
6466,2012-01-17,2361.56
6467,2012-01-18,2396.63
6468,2012-01-19,2390.64
6469,2012-01-20,2435.04
6470,2012-01-23,2426.96
6471,2012-01-24,2441.44
6472,2012-01-25,2432.07
6473,2012-01-26,2421.12
6474,2012-01-27,2460.4
6475,2012-01-30,2436.62
6476,2012-01-31,2404.62
6477,2012-02-01,2416.66
6478,2012-02-02,2470.79
6479,2012-02-03,2478.15
6480,2012-02-06,2515.15
6481,2012-02-07,2507.89
6482,2012-02-08,2514.12
6483,2012-02-09,2512.92
6484,2012-02-10,2522.34
6485,2012-02-13,2480.76
6486,2012-02-14,2491.54
6487,2012-02-15,2488.29
6488,2012-02-16,2493.96
6489,2012-02-17,2489.35
6490,2012-02-20,2520.31
6491,2012-02-21,2550.28
6492,2012-02-22,2541.6
6493,2012-02-23,2519.0
6494,2012-02-24,2508.08
6495,2012-02-27,2523.69
6496,2012-02-28,2513.06
6497,2012-02-29,2519.72
6498,2012-03-01,2512.11
6499,2012-03-02,2548.66
6500,2012-03-05,2546.16
6501,2012-03-06,2529.86
6502,2012-03-07,2443.52
6503,2012-03-08,2460.77
6504,2012-03-09,2514.22
6505,2012-03-12,2515.95
6506,2012-03-13,2514.97
6507,2012-03-14,2556.82
6508,2012-03-15,2574.79
6509,2012-03-16,2593.97
6510,2012-03-19,2608.3
6511,2012-03-20,2608.42
6512,2012-03-21,2576.61
6513,2012-03-22,2567.58
6514,2012-03-23,2530.22
6515,2012-03-26,2525.43
6516,2012-03-27,2539.87
6517,2012-03-28,2525.21
6518,2012-03-29,2496.68
6519,2012-03-30,2452.74
6520,2012-04-02,2477.28
6521,2012-04-03,2501.18
6522,2012-04-04,2458.98
6523,2012-04-05,2398.46
6524,2012-04-10,2392.54
6525,2012-04-11,2321.53
6526,2012-04-12,2341.36
6527,2012-04-13,2352.24
6528,2012-04-16,2291.51
6529,2012-04-17,2301.19
6530,2012-04-18,2367.05
6531,2012-04-19,2327.84
6532,2012-04-20,2284.67
6533,2012-04-23,2311.27
6534,2012-04-24,2244.83
6535,2012-04-25,2284.08
6536,2012-04-26,2322.91
6537,2012-04-27,2322.69
6538,2012-04-30,2344.02
6539,2012-05-01,2306.43
6540,2012-05-02,2306.69
6541,2012-05-03,2290.31
6542,2012-05-04,2287.1
6543,2012-05-07,2248.34
6544,2012-05-08,2283.09
6545,2012-05-09,2236.11
6546,2012-05-10,2225.63
6547,2012-05-11,2247.38
6548,2012-05-14,2254.54
6549,2012-05-15,2201.95
6550,2012-05-16,2178.67
6551,2012-05-17,2175.34
6552,2012-05-18,2146.91
6553,2012-05-21,2144.69
6554,2012-05-22,2150.16
6555,2012-05-23,2192.85
6556,2012-05-24,2134.05
6557,2012-05-25,2156.52
6558,2012-05-28,2161.87
6559,2012-05-29,2147.92
6560,2012-05-30,2160.31
6561,2012-05-31,2116.18
6562,2012-06-01,2118.94
6563,2012-06-04,2068.66
6564,2012-06-05,2078.96
6565,2012-06-06,2087.31
6566,2012-06-07,2137.73
6567,2012-06-08,2143.08
6568,2012-06-11,2143.9
6569,2012-06-12,2137.7
6570,2012-06-13,2143.38
6571,2012-06-14,2143.5
6572,2012-06-15,2148.21
6573,2012-06-18,2181.23
6574,2012-06-19,2155.64
6575,2012-06-20,2198.01
6576,2012-06-21,2207.49
6577,2012-06-22,2199.42
6578,2012-06-25,2186.81
6579,2012-06-26,2130.71
6580,2012-06-27,2127.95
6581,2012-06-28,2165.61
6582,2012-06-29,2157.62
6583,2012-07-02,2264.72
6584,2012-07-03,2292.08
6585,2012-07-04,2320.43
6586,2012-07-05,2312.41
6587,2012-07-06,2284.92
6588,2012-07-09,2235.51
6589,2012-07-10,2227.91
6590,2012-07-11,2241.85
6591,2012-07-12,2246.23
6592,2012-07-13,2228.01
6593,2012-07-16,2259.09
6594,2012-07-17,2251.96
6595,2012-07-18,2250.75
6596,2012-07-19,2284.7
6597,2012-07-20,2302.45
6598,2012-07-23,2237.33
6599,2012-07-24,2179.31
6600,2012-07-25,2151.54
6601,2012-07-26,2159.09
6602,2012-07-27,2251.05
6603,2012-07-30,2301.23
6604,2012-07-31,2340.31
6605,2012-08-01,2325.72
6606,2012-08-02,2333.38
6607,2012-08-03,2263.36
6608,2012-08-06,2372.58
6609,2012-08-07,2399.32
6610,2012-08-08,2440.24
6611,2012-08-09,2432.28
6612,2012-08-10,2437.04
6613,2012-08-13,2423.22
6614,2012-08-14,2415.96
6615,2012-08-15,2432.29
6616,2012-08-16,2430.39
6617,2012-08-17,2456.53
6618,2012-08-20,2471.53
6619,2012-08-21,2466.32
6620,2012-08-22,2490.27
6621,2012-08-23,2452.73
6622,2012-08-24,2429.17
6623,2012-08-27,2434.23
6624,2012-08-28,2461.82
6625,2012-08-29,2442.12
6626,2012-08-30,2434.23
6627,2012-08-31,2403.8
6628,2012-09-03,2440.71
6629,2012-09-04,2463.17
6630,2012-09-05,2436.54
6631,2012-09-06,2441.81
6632,2012-09-07,2524.95
6633,2012-09-10,2538.6
6634,2012-09-11,2528.53
6635,2012-09-12,2557.65
6636,2012-09-13,2564.8
6637,2012-09-14,2543.22
6638,2012-09-17,2594.56
6639,2012-09-18,2583.57
6640,2012-09-19,2553.4
6641,2012-09-20,2567.67
6642,2012-09-21,2553.03
6643,2012-09-24,2577.08
6644,2012-09-25,2557.89
6645,2012-09-26,2568.48
6646,2012-09-27,2498.52
6647,2012-09-28,2506.06
6648,2012-10-01,2454.26
6649,2012-10-02,2498.81
6650,2012-10-03,2493.59
6651,2012-10-04,2492.48
6652,2012-10-05,2485.75
6653,2012-10-08,2531.21
6654,2012-10-09,2496.09
6655,2012-10-10,2472.23
6656,2012-10-11,2456.54
6657,2012-10-12,2487.08
6658,2012-10-15,2469.09
6659,2012-10-16,2485.12
6660,2012-10-17,2547.9
6661,2012-10-18,2569.83
6662,2012-10-19,2574.19
6663,2012-10-22,2542.24
6664,2012-10-23,2531.1
6665,2012-10-24,2477.92
6666,2012-10-25,2490.58
6667,2012-10-26,2483.43
6668,2012-10-29,2496.1
6669,2012-10-30,2478.84
6670,2012-10-31,2515.99
6671,2012-11-01,2503.64
6672,2012-11-02,2533.87
6673,2012-11-05,2547.15
6674,2012-11-06,2517.67
6675,2012-11-07,2535.94
6676,2012-11-08,2479.1
6677,2012-11-09,2479.13
6678,2012-11-12,2479.82
6679,2012-11-13,2473.52
6680,2012-11-14,2493.14
6681,2012-11-15,2472.84
6682,2012-11-16,2461.77
6683,2012-11-19,2427.32
6684,2012-11-20,2495.21
6685,2012-11-21,2509.62
6686,2012-11-22,2519.68
6687,2012-11-23,2535.09
6688,2012-11-26,2557.03
6689,2012-11-27,2542.52
6690,2012-11-28,2543.45
6691,2012-11-29,2546.84
6692,2012-11-30,2581.69
6693,2012-12-03,2575.25
6694,2012-12-04,2582.36
6695,2012-12-05,2590.83
6696,2012-12-06,2592.09
6697,2012-12-07,2603.41
6698,2012-12-10,2601.37
6699,2012-12-11,2596.02
6700,2012-12-12,2624.03
6701,2012-12-13,2630.34
6702,2012-12-14,2627.66
6703,2012-12-17,2630.54
6704,2012-12-18,2628.01
6705,2012-12-19,2643.5
6706,2012-12-20,2654.69
6707,2012-12-21,2658.3
6708,2012-12-24,2651.09
6709,2012-12-27,2648.53
6710,2012-12-28,2659.95
6711,2012-12-31,2626.85
6712,2013-01-02,2635.93
6713,2013-01-03,2711.25
6714,2013-01-04,2701.22
6715,2013-01-07,2709.35
6716,2013-01-08,2695.56
6717,2013-01-09,2691.45
6718,2013-01-10,2706.39
6719,2013-01-11,2708.27
6720,2013-01-14,2717.79
6721,2013-01-15,2715.16
6722,2013-01-16,2701.59
6723,2013-01-17,2702.54
6724,2013-01-18,2718.93
6725,2013-01-21,2709.59
6726,2013-01-22,2726.63
6727,2013-01-23,2716.7
6728,2013-01-24,2708.28
6729,2013-01-25,2722.96
6730,2013-01-28,2744.18
6731,2013-01-29,2744.5
6732,2013-01-30,2749.27
6733,2013-01-31,2732.12
6734,2013-02-01,2702.98
6735,2013-02-04,2710.08
6736,2013-02-05,2625.17
6737,2013-02-06,2651.21
6738,2013-02-07,2617.35
6739,2013-02-08,2597.92
6740,2013-02-11,2630.3
6741,2013-02-12,2622.61
6742,2013-02-13,2648.83
6743,2013-02-14,2656.86
6744,2013-02-15,2635.35
6745,2013-02-18,2615.26
6746,2013-02-19,2616.65
6747,2013-02-20,2662.37
6748,2013-02-21,2640.35
6749,2013-02-22,2579.76
6750,2013-02-25,2630.05
6751,2013-02-26,2651.86
6752,2013-02-27,2570.52
6753,2013-02-28,2611.89
6754,2013-03-01,2633.55
6755,2013-03-04,2616.75
6756,2013-03-05,2619.78
6757,2013-03-06,2683.02
6758,2013-03-07,2679.89
6759,2013-03-08,2690.85
6760,2013-03-11,2728.78
6761,2013-03-12,2718.71
6762,2013-03-13,2711.85
6763,2013-03-14,2704.73
6764,2013-03-15,2744.7
6765,2013-03-18,2725.72
6766,2013-03-19,2705.47
6767,2013-03-20,2671.96
6768,2013-03-21,2708.9
6769,2013-03-22,2683.92
6770,2013-03-25,2681.67
6771,2013-03-26,2649.28
6772,2013-03-27,2641.12
6773,2013-03-28,2612.46
6774,2013-04-02,2624.02
6775,2013-04-03,2679.8
6776,2013-04-04,2639.01
6777,2013-04-05,2621.43
6778,2013-04-08,2585.28
6779,2013-04-09,2589.25
6780,2013-04-10,2595.13
6781,2013-04-11,2661.62
6782,2013-04-12,2674.33
6783,2013-04-15,2633.47
6784,2013-04-16,2624.71
6785,2013-04-17,2609.3
6786,2013-04-18,2553.49
6787,2013-04-19,2555.5
6788,2013-04-22,2575.16
6789,2013-04-23,2583.62
6790,2013-04-24,2662.88
6791,2013-04-25,2702.05
6792,2013-04-26,2704.41
6793,2013-04-29,2683.43
6794,2013-04-30,2717.38
6795,2013-05-01,2712.0
6796,2013-05-02,2711.74
6797,2013-05-03,2718.9
6798,2013-05-06,2763.68
6799,2013-05-07,2750.52
6800,2013-05-08,2769.08
6801,2013-05-09,2784.62
6802,2013-05-10,2773.16
6803,2013-05-13,2785.24
6804,2013-05-14,2777.39
6805,2013-05-15,2795.63
6806,2013-05-16,2809.58
6807,2013-05-17,2806.7
6808,2013-05-20,2817.99
6809,2013-05-21,2824.5
6810,2013-05-22,2821.65
6811,2013-05-23,2835.01
6812,2013-05-24,2776.78
6813,2013-05-27,2764.29
6814,2013-05-28,2795.0
6815,2013-05-29,2835.87
6816,2013-05-30,2786.54
6817,2013-05-31,2799.2
6818,2013-06-03,2769.64
6819,2013-06-04,2747.74
6820,2013-06-05,2755.7
6821,2013-06-06,2709.33
6822,2013-06-07,2676.21
6823,2013-06-10,2724.08
6824,2013-06-11,2719.4
6825,2013-06-12,2683.2
6826,2013-06-13,2666.52
6827,2013-06-14,2661.71
6828,2013-06-17,2667.32
6829,2013-06-18,2702.69
6830,2013-06-19,2700.93
6831,2013-06-20,2683.98
6832,2013-06-21,2586.45
6833,2013-06-24,2549.48
6834,2013-06-25,2511.83
6835,2013-06-26,2543.37
6836,2013-06-27,2602.81
6837,2013-06-28,2619.86
6838,2013-07-01,2602.59
6839,2013-07-02,2622.62
6840,2013-07-03,2603.2
6841,2013-07-04,2570.76
6842,2013-07-05,2646.54
6843,2013-07-08,2596.01
6844,2013-07-09,2650.85
6845,2013-07-10,2664.14
6846,2013-07-11,2659.71
6847,2013-07-12,2681.32
6848,2013-07-15,2674.87
6849,2013-07-16,2686.69
6850,2013-07-17,2665.61
6851,2013-07-18,2681.88
6852,2013-07-19,2717.99
6853,2013-07-22,2716.17
6854,2013-07-23,2725.4
6855,2013-07-24,2722.9
6856,2013-07-25,2752.25
6857,2013-07-26,2740.29
6858,2013-07-29,2741.96
6859,2013-07-30,2741.73
6860,2013-07-31,2759.21
6861,2013-08-01,2768.15
6862,2013-08-02,2808.64
6863,2013-08-05,2811.0
6864,2013-08-06,2809.08
6865,2013-08-07,2790.78
6866,2013-08-08,2794.44
6867,2013-08-09,2816.88
6868,2013-08-12,2825.62
6869,2013-08-13,2827.15
6870,2013-08-14,2841.61
6871,2013-08-15,2852.08
6872,2013-08-16,2835.86
6873,2013-08-19,2854.27
6874,2013-08-20,2823.35
6875,2013-08-21,2787.98
6876,2013-08-22,2774.58
6877,2013-08-23,2812.32
6878,2013-08-26,2826.05
6879,2013-08-27,2821.45
6880,2013-08-28,2749.27
6881,2013-08-29,2742.61
6882,2013-08-30,2758.31
6883,2013-09-02,2721.37
6884,2013-09-03,2774.09
6885,2013-09-04,2753.35
6886,2013-09-05,2758.29
6887,2013-09-06,2774.2
6888,2013-09-09,2803.42
6889,2013-09-10,2798.31
6890,2013-09-11,2851.4
6891,2013-09-12,2863.44
6892,2013-09-13,2862.07
6893,2013-09-16,2867.11
6894,2013-09-17,2894.64
6895,2013-09-18,2890.95
6896,2013-09-19,2908.92
6897,2013-09-20,2936.2
6898,2013-09-23,2927.19
6899,2013-09-24,2906.35
6900,2013-09-25,2922.93
6901,2013-09-26,2927.35
6902,2013-09-27,2922.99
6903,2013-09-30,2919.34
6904,2013-10-01,2893.15
6905,2013-10-02,2933.02
6906,2013-10-03,2918.31
6907,2013-10-04,2902.12
6908,2013-10-07,2928.31
6909,2013-10-08,2923.04
6910,2013-10-09,2903.35
6911,2013-10-10,2904.73
6912,2013-10-11,2969.41
6913,2013-10-14,2974.28
6914,2013-10-15,2977.69
6915,2013-10-16,3004.56
6916,2013-10-17,3015.4
6917,2013-10-18,3010.39
6918,2013-10-21,3033.31
6919,2013-10-22,3028.65
6920,2013-10-23,3045.77
6921,2013-10-24,3017.16
6922,2013-10-25,3038.96
6923,2013-10-28,3034.5
6924,2013-10-29,3022.04
6925,2013-10-30,3050.64
6926,2013-10-31,3040.69
6927,2013-11-01,3067.95
6928,2013-11-04,3052.14
6929,2013-11-05,3061.18
6930,2013-11-06,3035.92
6931,2013-11-07,3056.4
6932,2013-11-08,3042.98
6933,2013-11-11,3034.91
6934,2013-11-12,3052.83
6935,2013-11-13,3034.68
6936,2013-11-14,3021.17
